x,y,h,z,h_z,t
-640000,1020000,223.4,9407.861823747056,-9184.461823747057,580
-640000,1030000,326.0,9080.28066232828,-8754.28066232828,580
-640000,1040000,506.0,8999.684858513969,-8493.684858513969,580
-640000,1050000,565.0,8968.263456026101,-8403.263456026101,580
-640000,1060000,176.0,9103.13659189373,-8927.13659189373,580
-640000,1070000,248.0,9262.425192790404,-9014.425192790404,580
-640000,1080000,96.0,9065.752776633524,-8969.752776633524,580
-640000,1090000,225.0,8927.781636995018,-8702.781636995018,580
-640000,1100000,34.0,8956.733304262745,-8922.733304262745,580
-640000,1110000,105.0,9187.94113419125,-9082.94113419125,580
-640000,1120000,113.0,9566.823416557263,-9453.823416557263,580
-640000,1130000,160.0,9933.713762717261,-9773.713762717261,580
-640000,1140000,100.0,10235.758423169287,-10135.758423169287,580
-640000,1150000,91.0,10449.303207187904,-10358.303207187904,580
-630000,810000,58.0,10961.919277526727,-10903.919277526727,580
-630000,820000,264.0,10997.239375824682,-10733.239375824682,580
-630000,830000,549.0,10892.283147025175,-10343.283147025175,580
-630000,840000,511.0,10355.06813894622,-9844.06813894622,580
-630000,850000,578.1,9949.83633508757,-9371.73633508757,580
-630000,860000,1079.4,9954.309644283498,-8874.909644283498,580
-630000,870000,841.4,9901.552930266485,-9060.152930266486,580
-630000,880000,651.3,9526.436115933051,-8875.136115933052,580
-630000,890000,439.1,9208.778582532224,-8769.678582532224,580
-630000,900000,335.0,9701.514891844745,-9366.514891844745,580
-630000,910000,310.0,10370.56808756757,-10060.56808756757,580
-630000,920000,432.0,10786.291136751499,-10354.291136751499,580
-630000,930000,180.8,10571.306354267585,-10390.506354267585,580
-630000,940000,309.0,10251.450634104562,-9942.450634104562,580
-630000,950000,281.0,9844.052450817931,-9563.052450817931,580
-630000,960000,139.6,9943.425920589933,-9803.825920589932,580
-630000,970000,111.7,10104.919439566864,-9993.219439566863,580
-630000,980000,118.7,9986.880564002198,-9868.180564002198,580
-630000,990000,522.0,9685.399728915367,-9163.399728915367,580
-630000,1000000,181.0,9591.650297223983,-9410.650297223983,580
-630000,1010000,138.0,9543.053835575796,-9405.053835575796,580
-630000,1020000,279.0,9214.095886855785,-8935.095886855785,580
-630000,1030000,335.0,9021.445717877996,-8686.445717877996,580
-630000,1040000,242.0,9021.77960392146,-8779.77960392146,580
-630000,1050000,215.0,9052.630208642624,-8837.630208642624,580
-630000,1060000,127.0,9404.745023970749,-9277.745023970749,580
-630000,1070000,409.0,9887.958826865852,-9478.958826865852,580
-630000,1080000,205.0,9574.837642206263,-9369.837642206263,580
-630000,1090000,140.0,9189.006987968934,-9049.006987968934,580
-630000,1100000,199.0,9054.160812635137,-8855.160812635137,580
-630000,1110000,142.0,9264.519587060844,-9122.519587060844,580
-630000,1120000,116.0,9723.153766958005,-9607.153766958005,580
-630000,1130000,5.0,10088.396457385254,-10083.396457385254,580
-630000,1140000,4.0,10353.014704582398,-10349.014704582398,580
-620000,800000,15.3,10918.639764460873,-10903.339764460874,580
-620000,810000,69.0,10967.083712331696,-10898.083712331696,580
-620000,820000,303.0,10972.65530881552,-10669.65530881552,580
-620000,830000,580.0,10709.717329568144,-10129.717329568144,580
-620000,840000,933.0,10122.108334530443,-9189.108334530443,580
-620000,850000,992.0,9919.406796857058,-8927.406796857058,580
-620000,860000,987.5,9996.498882894975,-9008.998882894975,580
-620000,870000,677.9,9962.45642389917,-9284.55642389917,580
-620000,880000,638.1,9491.342424351773,-8853.242424351773,580
-620000,890000,556.2,9001.46458332157,-8445.26458332157,580
-620000,900000,407.0,9082.752376101047,-8675.752376101047,580
-620000,910000,405.0,9704.009335681349,-9299.009335681349,580
-620000,920000,549.0,10105.997476306144,-9556.997476306144,580
-620000,930000,439.3,9862.484748989167,-9423.184748989168,580
-620000,940000,334.3,9451.913210643668,-9117.613210643669,580
-620000,950000,271.5,9136.452664136268,-8864.952664136268,580
-620000,960000,215.1,9254.835770062471,-9039.73577006247,580
-620000,970000,158.0,9636.840278917658,-9478.840278917658,580
-620000,980000,171.1,9340.959412737227,-9169.859412737227,580
-620000,990000,324.0,9146.842555269368,-8822.842555269368,580
-620000,1000000,184.0,9175.95384940099,-8991.95384940099,580
-620000,1010000,147.2,9139.807895474072,-8992.607895474071,580
-620000,1020000,166.0,9165.599132580515,-8999.599132580515,580
-620000,1030000,101.0,9039.365555170647,-8938.365555170647,580
-620000,1040000,84.0,9048.806493039496,-8964.806493039496,580
-620000,1050000,184.0,9173.915396878536,-8989.915396878536,580
-620000,1060000,458.0,9843.162116147296,-9385.162116147296,580
-620000,1070000,336.0,10646.129735417115,-10310.129735417115,580
-620000,1080000,142.0,10521.19016521925,-10379.19016521925,580
-620000,1090000,141.0,9991.342615082403,-9850.342615082403,580
-620000,1100000,59.0,9775.163520392274,-9716.163520392274,580
-620000,1110000,61.0,9837.29383269532,-9776.29383269532,580
-620000,1120000,0.0,10187.954481911796,-10187.954481911796,580
-610000,790000,1.2,11049.831629104754,-11048.631629104753,580
-610000,800000,59.0,10937.419087253282,-10878.419087253282,580
-610000,810000,394.0,10995.171204157376,-10601.171204157376,580
-610000,820000,522.0,10955.93471317036,-10433.93471317036,580
-610000,830000,1299.0,10679.17519261478,-9380.17519261478,580
-610000,840000,1107.0,10139.184565295369,-9032.184565295369,580
-610000,850000,1304.1,9967.038793459444,-8662.938793459443,580
-610000,860000,1346.0,10238.362009018238,-8892.362009018238,580
-610000,870000,1200.0,10566.828990698426,-9366.828990698426,580
-610000,880000,1007.3,10134.745470715954,-9127.445470715955,580
-610000,890000,612.0,9420.372709169116,-8808.372709169116,580
-610000,900000,486.0,9068.151907222882,-8582.151907222882,580
-610000,910000,661.0,9223.935300722422,-8562.935300722422,580
-610000,920000,893.0,9325.08601195394,-8432.08601195394,580
-610000,930000,1322.8,9059.787468446435,-7736.987468446435,580
-610000,940000,703.0,8738.069897560223,-8035.069897560223,580
-610000,950000,525.0,8653.158355094483,-8128.158355094483,580
-610000,960000,422.0,8690.287523379457,-8268.287523379457,580
-610000,970000,320.0,8776.615703472657,-8456.615703472657,580
-610000,980000,235.0,8793.04848571138,-8558.04848571138,580
-610000,990000,505.0,8942.540999205099,-8437.540999205099,580
-610000,1000000,351.0,9245.33739461709,-8894.33739461709,580
-610000,1010000,466.0,9652.469437137812,-9186.469437137812,580
-610000,1020000,238.0,9661.337068618623,-9423.337068618623,580
-610000,1030000,198.0,9263.815375020826,-9065.815375020826,580
-610000,1040000,740.0,9112.644821921813,-8372.644821921813,580
-610000,1050000,558.0,9143.503313018136,-8585.503313018136,580
-610000,1060000,646.0,9916.455650584912,-9270.455650584912,580
-610000,1070000,417.0,10995.390678845577,-10578.390678845577,580
-610000,1080000,78.0,11482.481119830507,-11404.481119830507,580
-610000,1090000,194.0,11346.570894756196,-11152.570894756196,580
-610000,1100000,635.0,11088.238467696532,-10453.238467696532,580
-610000,1110000,19.0,10998.128876468043,-10979.128876468043,580
-600000,790000,142.7,11037.7453521001,-10895.0453521001,580
-600000,800000,331.0,11033.076517848753,-10702.076517848753,580
-600000,810000,413.0,11135.218303247788,-10722.218303247788,580
-600000,820000,1117.0,11143.104738916789,-10026.104738916789,580
-600000,830000,664.0,11195.638784495597,-10531.638784495597,580
-600000,840000,1103.8,10752.23238381808,-9648.43238381808,580
-600000,850000,1247.4,10122.889525789828,-8875.489525789828,580
-600000,860000,448.0,10326.548305382015,-9878.548305382015,580
-600000,870000,439.0,10992.795691927742,-10553.795691927742,580
-600000,880000,281.0,10925.866222427221,-10644.866222427221,580
-600000,890000,177.8,10243.37561238287,-10065.57561238287,580
-600000,900000,350.0,9636.252680574225,-9286.252680574225,580
-600000,910000,439.0,9208.418523949176,-8769.418523949176,580
-600000,920000,942.0,8742.755141687598,-7800.755141687598,580
-600000,930000,808.0,8296.447281406701,-7488.447281406701,580
-600000,940000,1421.0,8136.794472409026,-6715.794472409026,580
-600000,950000,778.5,8207.954514203255,-7429.454514203255,580
-600000,960000,654.3,8218.099899040531,-7563.799899040531,580
-600000,970000,501.6,8070.518877015122,-7568.918877015121,580
-600000,980000,421.7,8179.105525233204,-7757.405525233205,580
-600000,990000,645.0,8598.713433061992,-7953.713433061992,580
-600000,1000000,398.0,9446.429338439788,-9048.429338439788,580
-600000,1010000,394.0,10098.898146759428,-9704.898146759428,580
-600000,1020000,232.0,10371.876160144855,-10139.876160144855,580
-600000,1030000,222.0,9891.603350448722,-9669.603350448722,580
-600000,1040000,401.0,9228.24929830842,-8827.24929830842,580
-600000,1050000,402.0,9089.817063778393,-8687.817063778393,580
-600000,1060000,384.0,9731.138133848839,-9347.138133848839,580
-600000,1070000,87.0,10877.983918728409,-10790.983918728409,580
-600000,1080000,417.0,11695.608380712461,-11278.608380712461,580
-600000,1090000,30.0,11889.636562253294,-11859.636562253294,580
-590000,780000,108.5,11839.828641364109,-11731.328641364109,580
-590000,790000,569.0,11221.137167014076,-10652.137167014076,580
-590000,800000,476.0,11358.517829320295,-10882.517829320295,580
-590000,810000,926.0,11697.062277672716,-10771.062277672716,580
-590000,820000,350.0,11999.6835317446,-11649.6835317446,580
-590000,830000,361.0,12404.422872383562,-12043.422872383562,580
-590000,840000,347.8,11884.930320937858,-11537.130320937858,580
-590000,850000,256.0,10607.030645512557,-10351.030645512557,580
-590000,860000,200.0,10171.563471626703,-9971.563471626703,580
-590000,870000,142.0,10896.850635105106,-10754.850635105106,580
-590000,880000,116.0,11097.441308755206,-10981.441308755206,580
-590000,890000,255.0,10970.851100601043,-10715.851100601043,580
-590000,900000,381.0,10402.891608958364,-10021.891608958364,580
-590000,910000,538.0,9527.033141394575,-8989.033141394575,580
-590000,920000,396.0,8638.639116172602,-8242.639116172602,580
-590000,930000,776.0,8051.22668679765,-7275.22668679765,580
-590000,940000,1369.0,7983.568882444769,-6614.568882444769,580
-590000,950000,1544.5,8067.171511802733,-6522.671511802733,580
-590000,960000,1180.4,7998.216850431827,-6817.816850431827,580
-590000,970000,577.0,7775.47952067086,-7198.47952067086,580
-590000,980000,771.7,7714.542207748663,-6942.842207748663,580
-590000,990000,912.0,7953.402078135687,-7041.402078135687,580
-590000,1000000,458.0,8807.503298791216,-8349.503298791216,580
-590000,1010000,456.0,10076.704917029485,-9620.704917029485,580
-590000,1020000,316.0,10705.28262412543,-10389.28262412543,580
-590000,1030000,419.0,10423.653152695037,-10004.653152695037,580
-590000,1040000,654.0,9662.46336574201,-9008.46336574201,580
-590000,1050000,398.0,9096.58621579975,-8698.58621579975,580
-590000,1060000,234.0,9506.329252250069,-9272.329252250069,580
-590000,1070000,74.0,10472.830722962717,-10398.830722962717,580
-580000,770000,26.9,13008.5912758307,-12981.6912758307,580
-580000,780000,832.0,12036.444809395143,-11204.444809395143,580
-580000,790000,430.0,11652.620310336528,-11222.620310336528,580
-580000,800000,596.0,11980.68609864917,-11384.68609864917,580
-580000,810000,301.0,12673.598601974845,-12372.598601974845,580
-580000,820000,187.0,13283.798847716296,-13096.798847716296,580
-580000,830000,189.0,13739.610940085864,-13550.610940085864,580
-580000,840000,225.0,13076.452514743532,-12851.452514743532,580
-580000,850000,178.0,11011.335639386369,-10833.335639386369,580
-580000,860000,114.7,9999.096274937046,-9884.396274937046,580
-580000,870000,75.0,10495.581352661755,-10420.581352661755,580
-580000,880000,110.1,11010.091685917112,-10899.991685917112,580
-580000,890000,184.8,11107.730112073443,-10922.930112073444,580
-580000,900000,357.0,10858.136430159086,-10501.136430159086,580
-580000,910000,1093.0,9937.240792149707,-8844.240792149707,580
-580000,920000,1041.0,9063.384850656772,-8022.384850656772,580
-580000,930000,1479.0,8516.271452950248,-7037.271452950248,580
-580000,940000,1641.8,8384.852683028965,-6743.052683028965,580
-580000,950000,959.1,8349.354971413823,-7390.254971413822,580
-580000,960000,933.4,8023.644712223568,-7090.244712223568,580
-580000,970000,986.2,7642.806041301812,-6656.606041301812,580
-580000,980000,851.0,7474.858350366638,-6623.858350366638,580
-580000,990000,483.0,7607.182138074722,-7124.182138074722,580
-580000,1000000,690.0,8304.406062566164,-7614.406062566164,580
-580000,1010000,383.0,10012.911257151569,-9629.911257151569,580
-580000,1020000,275.0,10848.106541509726,-10573.106541509726,580
-580000,1030000,364.0,10811.643730952468,-10447.643730952468,580
-580000,1040000,266.0,10023.882249321205,-9757.882249321205,580
-580000,1050000,131.0,9155.038569814133,-9024.038569814133,580
-580000,1060000,23.0,9368.207427996515,-9345.207427996515,580
-570000,790000,201.0,12360.066213636856,-12159.066213636856,580
-570000,800000,45.8,12877.234363614863,-12831.434363614864,580
-570000,810000,76.0,13503.067126010787,-13427.067126010787,580
-570000,820000,68.0,13896.30067443755,-13828.30067443755,580
-570000,830000,109.0,13828.88090425217,-13719.88090425217,580
-570000,840000,161.0,12802.938905538951,-12641.938905538951,580
-570000,850000,154.0,10914.122805977338,-10760.122805977338,580
-570000,860000,128.2,9949.67237445154,-9821.47237445154,580
-570000,870000,39.6,10102.73730518734,-10063.13730518734,580
-570000,880000,77.3,10713.851495365092,-10636.551495365093,580
-570000,890000,147.8,11047.984213842587,-10900.184213842587,580
-570000,900000,290.0,10977.797612500033,-10687.797612500033,580
-570000,910000,1020.0,10321.53378258826,-9301.53378258826,580
-570000,920000,811.0,9606.575105078935,-8795.575105078935,580
-570000,930000,651.0,9138.111447385043,-8487.111447385043,580
-570000,940000,876.0,8962.126535125573,-8086.126535125573,580
-570000,950000,942.5,8833.728241609146,-7891.228241609146,580
-570000,960000,1512.8,8207.060048224374,-6694.260048224373,580
-570000,970000,764.0,7655.69756675571,-6891.69756675571,580
-570000,980000,1069.0,7426.268240159113,-6357.268240159113,580
-570000,990000,461.0,7550.626254240153,-7089.626254240153,580
-570000,1000000,269.0,8239.349326094574,-7970.349326094574,580
-570000,1010000,213.0,9933.775192741155,-9720.775192741155,580
-570000,1020000,330.0,10865.254539289568,-10535.254539289568,580
-570000,1030000,75.0,10824.333445656046,-10749.333445656046,580
-570000,1040000,112.0,10031.697401465497,-9919.697401465497,580
-560000,820000,26.5,13738.374265141854,-13711.874265141854,580
-560000,830000,67.0,12992.27639316935,-12925.27639316935,580
-560000,840000,304.0,11871.692088944115,-11567.692088944115,580
-560000,850000,253.0,10872.347239608709,-10619.347239608709,580
-560000,860000,43.0,10426.514390736631,-10383.514390736631,580
-560000,870000,19.4,10340.336486854349,-10320.936486854349,580
-560000,880000,242.0,10578.031890801436,-10336.031890801436,580
-560000,890000,200.0,10912.274183689304,-10712.274183689304,580
-560000,900000,257.0,10933.23679124065,-10676.23679124065,580
-560000,910000,415.0,10395.10980595273,-9980.10980595273,580
-560000,920000,666.0,9832.234875902703,-9166.234875902703,580
-560000,930000,918.0,9424.465011801462,-8506.465011801462,580
-560000,940000,864.0,9196.930166269283,-8332.930166269283,580
-560000,950000,887.0,8994.518297086835,-8107.518297086835,580
-560000,960000,1092.0,8419.708888127909,-7327.708888127909,580
-560000,970000,922.0,7752.09188071643,-6830.09188071643,580
-560000,980000,836.0,7533.31535452705,-6697.31535452705,580
-560000,990000,308.0,7726.489475918077,-7418.489475918077,580
-560000,1000000,147.0,8677.541671011037,-8530.541671011037,580
-560000,1010000,167.0,10261.425035004824,-10094.425035004824,580
-560000,1020000,149.0,10912.500103761835,-10763.500103761835,580
-560000,1030000,113.0,10613.886362137442,-10500.886362137442,580
-550000,830000,6.2,12380.908195531176,-12374.708195531175,580
-550000,840000,14.9,12181.748093557966,-12166.848093557966,580
