x,y,Temp,pH,Na,K,Ca,Mg,Cl,SO4,HCO3,anion
-588575.0,963971.0,46.05713154078888,7.04993532719267,467.3622052841971,22.998343091574938,69.87147094575046,20.485858588190005,608.1455367076965,283.91730520685655,373.7431140133573,0.5240343511436252
-586749.0,965460.0,43.61680359956828,7.611344241561126,437.97331244792565,2.8346421974714104,61.279731475051406,19.9833408704361,560.9373961608972,329.9606500363441,320.60516284861154,0.48558677890945673
-586563.0,962668.0,50.35688989123701,7.0967494841833565,411.28420772164867,184.2710576445493,78.96188399788272,19.321794345814883,437.34904514790696,310.95103287595066,332.24170983365235,0.5332643242518011
-586412.0,958005.0,63.58343669065123,7.34109772902424,320.3097318495717,28.64098094467716,93.91587456800075,28.21717114326932,122.15334735363837,348.2201301466981,503.78816689598614,0.6092008106460267
-586088.0,963643.0,46.84219955378105,7.41313408896244,369.2020334115961,1.02304834520951,66.8413790951193,29.96120540242679,441.3195309864336,223.16637110131865,372.3604215051135,0.4744877403449504
-585003.0,964571.0,49.050025408770814,7.096228411737523,440.130428494577,24.76013838140532,78.25906695771386,17.63559246842933,508.5383688010652,206.36542745782032,328.4551768418918,0.5515451271962719
-584750.0,964253.0,49.569729928570524,7.094364399307621,439.4116409029108,24.13376244691507,78.85411769958496,21.18365986470365,494.6825964004396,213.19976797742797,320.97249292641465,0.5423826132098095
-584591.0,961247.0,58.800235034466205,7.133135677055805,213.98903059577088,55.37187472292921,53.162615208192236,12.441228069186867,194.8583909250059,136.95492918253134,295.486346299738,0.4580979031577936
-584318.0,960948.0,59.35694303722455,7.141733742215557,191.17667019227264,55.117812079043794,53.051057103640204,12.042764979951965,130.43934770002272,131.98351130644954,321.5014487250968,0.4500217918570399
-582991.0,871412.0,32.66766820212951,7.827608635609244,976.8950474075626,27.389925474529704,99.31948649141329,32.08290946609884,1676.6509055288182,92.12023983415877,203.56066009745123,0.35516737113926633
-577563.0,870826.0,35.10597331452614,7.892020642199699,699.0405798800618,25.03973312453855,56.02690175587834,17.557974120326065,1156.1073322104803,72.70987022807655,332.707084038159,0.3136710517521577
-574426.0,870160.0,36.035873667683774,7.989237928571126,681.7199550935563,28.29072334752597,51.48103018093332,16.970083412367053,1011.6192647707037,61.62816531046006,263.7888993932885,0.2900329116828695
