x,y,depth0,depth500,depth800,depth1000
-1600000,165000,26.70434778631507,31.540516273471525,35.88362795339391,42.89386979431859
-1600000,170000,30.35655690089743,37.39998463976673,39.18341750263046,57.81310012975179
-1600000,175000,49.29685081576262,94.73745277263727,122.74761895223395,188.2012912814091
-1600000,180000,40.83664571847415,60.15211206278535,94.33757833938463,97.41581639964083
-1600000,185000,27.940075535776856,38.16713835572787,43.25027249176926,61.156608227951224
-1600000,190000,42.403265410407656,57.645023012521165,75.38592451605851,93.12211198319548
-1600000,195000,33.10056445232895,45.92268578619091,57.03955834998874,70.99805800498034
-1600000,200000,50.96742976751452,68.88174206120686,95.8239170240217,92.2407251273524
-1600000,205000,52.22259538984716,69.13370845028392,71.9022345981939,104.94040526010923
-1600000,210000,49.40509887813571,68.49835778596366,79.01712198075532,105.04165113281084
-1600000,215000,48.88618805326648,64.69695005463979,100.32289162514286,96.07661747170869
-1600000,220000,42.14813450939873,56.25689840194744,82.92465464168004,78.8877989859265
-1600000,225000,48.54029810886503,66.36403743138825,76.58254458905941,86.26252604667559
-1600000,230000,46.67580901381248,58.41501087375981,79.7506636358099,94.0876349963331
-1600000,235000,32.12163347757826,45.245399300413595,52.07737187916739,64.94578513621273
-1600000,240000,24.881009093463817,40.695770803404045,49.028824197328476,68.35246481627351
-1600000,245000,25.11116223059875,48.53297639275232,63.01432029452215,72.02078933186719
-1600000,250000,26.351221728059542,53.35514302301513,60.7959175919697,64.45735255488584
-1600000,255000,27.143175610471317,52.97459001129366,61.65276429589906,71.02101758942582
-1600000,260000,27.033398572104957,35.277293007949,42.38060532914231,49.459792324546186
-1595000,45000,24.400430986883897,33.58030174586693,36.2304650515672,39.409265007877956
-1595000,50000,25.46654069651379,32.207954150315814,36.469414494195235,34.46229532114309
-1595000,55000,25.56923279825574,32.82058059280203,39.65922030114515,60.61937872707395
-1595000,60000,47.027372938922795,64.39208519852966,84.02680774177648,93.86992919015084
-1595000,65000,40.501041835396315,53.858385869416225,77.99927673860704,72.12243565425882
-1595000,70000,33.650178228101474,42.04218965908987,46.90958873093045,71.54977076967221
-1595000,75000,60.288507614233,66.67772579713235,84.13896503584934,81.03754592178088
-1595000,80000,55.04609031766273,65.54463189824233,85.69931094598437,80.19372538438367
-1595000,85000,41.69908513326564,55.88692729288701,89.90811449121844,77.45174902210074
-1595000,90000,38.76844403808165,53.6716135060974,76.32514451628424,63.65444593918336
-1595000,95000,26.301154221080253,32.50588266089926,33.718492757419554,36.15719136894302
-1595000,135000,26.93779426449251,32.75814090450656,34.289774761650726,53.792982376340234
-1595000,145000,26.609425830743362,35.58063305603019,40.344382524146205,47.730098467240026
-1595000,150000,27.553342590387544,33.558445156553866,36.14846851128104,37.976612866733845
-1595000,155000,26.389241179271423,32.994098870983095,37.269889446941306,35.56052052982657
-1595000,160000,25.876718503406806,32.120567950372774,35.981101460809576,35.943016866698684
-1595000,165000,33.28667708934715,46.89307818025716,62.466064904569436,74.07067558779434
-1595000,170000,31.363346407714566,40.74579623191843,46.490905049359014,66.84767716549068
-1595000,175000,32.24938390775898,51.98304308070168,81.1328475862251,84.13959529923991
-1595000,180000,25.729677961051735,31.443309490534695,34.46875796444133,53.61644309274176
-1595000,185000,42.81257278983431,58.39738363757172,78.99794150556491,95.28954963034707
-1595000,190000,37.51717009915245,50.05592356566004,65.24893837858056,67.38347708206913
-1595000,195000,41.793615026148416,58.827530629780426,76.56107731867847,96.62479088764746
-1595000,200000,43.28013401014421,56.016793170587135,74.25714327400135,89.73858264082472
-1595000,205000,35.74368813760704,52.71984324378997,68.0111804554468,77.17297869703134
-1595000,210000,51.05322762076596,65.56740926920678,78.98053139016722,103.66655897147731
-1595000,215000,43.84539043922604,54.25641763603693,71.51825372474484,80.64826597197991
-1595000,220000,32.50724340713229,42.43831014923964,49.60198677194656,62.87804922828309
-1595000,225000,43.79616336691801,58.06124001993396,78.78246394625947,89.47646411943757
-1595000,230000,45.00053036511193,58.205346702065654,78.83999319213912,93.78688045450545
