,x,y,grad,grad_max,grad_min,grad_max_h_z,grad_min_h_z
3472,-550000,870000,30.940886066236516,39.55902669552669,16.128308867658653,-264.06918789242263,-180.23153786168524
3473,-550000,880000,34.330596952292765,44.33502164502163,18.857405997107083,-250.78584918513434,-177.57357440518737
3474,-550000,890000,32.93733631863096,57.24769696969695,20.94472710385969,-225.15723612910077,-217.9536746876288
3475,-550000,900000,36.107266610442906,55.67007954545459,17.83392512047104,-122.13016037618807,-62.46738881695587
3476,-550000,910000,56.140219577828695,81.32915656565659,21.03658232381674,111.54026317718908,-129.37096810967688
3477,-550000,920000,80.26721250241202,125.11217003367,27.620485762570297,192.9712378799357,207.53712171790943
3478,-550000,930000,80.651798585628,132.30027609427606,27.230522761315793,260.52517420824825,297.57661454393457
3479,-550000,940000,66.98481526852767,140.45445454545455,18.437791753339155,312.22618850251484,270.0606614718667
3480,-550000,950000,67.51421089114095,129.5397508417508,16.34547015880019,327.3796429627248,258.04683167799715
3481,-550000,960000,79.14812583191322,129.19786531986531,19.66143645698762,401.0316274695461,597.811121599234
3482,-550000,970000,54.47876559770266,80.21390235690238,24.509463152386584,129.94493109685655,179.0968768250334
3483,-550000,980000,47.27546539147503,77.3781666666667,26.51938767094508,3.0299479957664954,-288.0425161065467
3484,-550000,990000,43.78386382342998,68.44233838383839,25.004659641195534,28.14170196559158,142.42310006169228
3485,-550000,1000000,39.120640627958416,54.138121392496366,22.267493452328583,-63.714420199554525,-152.96612710245307
3486,-550000,1010000,32.47689250523687,52.76040115440114,18.17412309517252,-136.68550239737021,-364.8658633530531
3487,-550000,1020000,30.15265701700989,47.11505988455987,18.98844843158718,-134.17598769746226,-302.79235039116463
3488,-540000,840000,30.21117077882384,42.558625,14.643544648397697,-271.18755875716124,-181.6148713459706
3489,-540000,850000,29.141352453375177,42.33542424242424,0.06422148576908704,-245.525499236344,-182.65359327327033
3490,-540000,860000,27.850153240460333,47.58431818181818,5.06813605537989,-178.11928859409522,-181.5759706578536
3491,-540000,870000,30.267532732192326,50.65167821067821,16.514935655656608,-162.28891037428158,-133.49675965254718
3492,-540000,880000,34.74109149995641,48.220389069264066,17.897177490778063,-178.76410714215442,-219.7134257828696
3493,-540000,890000,36.39345901849438,71.70052525252527,19.684433320421114,-130.28800431782318,-284.0167073695297
3494,-540000,900000,35.9145446681083,63.72392803030307,15.436240131006173,-319.9965340053994,-319.3418174320999
3495,-540000,910000,47.901530515051356,64.6556717171717,26.477227641209645,12.615867022653678,-218.47361756925582
3496,-540000,920000,55.68640735090179,108.41977104377106,16.408431741179957,187.24419665593135,221.74491433138266
3497,-540000,930000,67.78462141911591,133.65268350168347,21.641722255372525,407.57452355376995,579.7377392458387
3498,-540000,940000,45.98874369205496,63.298752525252524,22.965950794625037,138.07552413981676,41.26639482346266
3499,-540000,950000,53.07388978667006,99.56669023569022,18.13291168496783,220.99586544360145,210.86115905940355
3500,-540000,960000,67.89956638487544,104.34180639730643,26.72041156067796,92.04401722859947,30.40848144936475
3501,-540000,970000,48.675098038630885,74.52981313131316,20.925655526207397,103.38669462427495,94.68662979368094
3502,-540000,980000,47.384921936035596,66.76201515151516,30.58142518055737,22.16487964471796,-255.1295815771469
3503,-540000,990000,41.26404105491649,63.877860028860034,19.31812126712729,-91.9610288603272,-187.11146592189485
3504,-540000,1000000,34.112371829416915,44.769987193362205,19.87670586068275,-165.55929551733828,-200.0355449229633
3505,-540000,1010000,31.975805090240748,50.95929527417027,17.962615571633556,-129.60578529267906,-236.38786687374642
3506,-530000,850000,28.241132054581133,37.70346103896104,7.358936557752069,-268.02771087054265,-154.23583883080232
3507,-530000,860000,26.93842236431425,37.69338690476191,4.644744939448316,-247.55612781299956,-168.48116135426582
