x,y,h,z,h_z
-1970000,-90000,338.0,838.0,-500
-1970000,-90000,338.0,1088.0,-750
-1970000,-90000,338.0,1338.0,-1000
-1970000,-90000,338.0,1588.0,-1250
-1970000,-90000,338.0,1838.0,-1500
-1970000,-90000,338.0,2088.0,-1750
-1970000,-90000,338.0,2338.0,-2000
-1970000,-90000,338.0,2588.0,-2250
-1970000,-90000,338.0,2838.0,-2500
-1970000,-90000,338.0,3088.0,-2750
-1970000,-90000,338.0,3338.0,-3000
-1970000,-90000,338.0,3588.0,-3250
-1970000,-90000,338.0,3838.0,-3500
-1970000,-90000,338.0,4088.0,-3750
-1970000,-90000,338.0,4338.0,-4000
-1970000,-90000,338.0,4588.0,-4250
-1970000,-90000,338.0,4838.0,-4500
-1970000,-90000,338.0,5088.0,-4750
-1970000,-90000,338.0,5338.0,-5000
-1940000,-90000,114.39999999999984,-385.60000000000014,500
-1940000,-90000,114.39999999999984,-135.60000000000016,250
-1940000,-90000,114.39999999999984,114.39999999999984,0
-1940000,-90000,114.39999999999984,364.39999999999986,-250
-1940000,-90000,114.39999999999984,614.3999999999999,-500
-1940000,-90000,114.39999999999984,864.3999999999999,-750
-1940000,-90000,114.39999999999984,1114.3999999999999,-1000
-1940000,-90000,114.39999999999984,1364.3999999999999,-1250
-1940000,-90000,114.39999999999984,1614.3999999999999,-1500
-1940000,-90000,114.39999999999984,1864.3999999999999,-1750
-1940000,-90000,114.39999999999984,2114.3999999999996,-2000
-1940000,-90000,114.39999999999984,2364.3999999999996,-2250
-1940000,-90000,114.39999999999984,2614.3999999999996,-2500
