x,y,sv_250,sv_500,sv_750,sv_1000
-2000000,100000,6.998429940495466,90.749344,227.46905394129956,432.9728287253443
-2000000,105000,13.065237279925157,120.84013,279.60599814133684,502.69610919108777
-2000000,110000,3.490343032589756,67.762375,188.41241454366403,319.18439371006644
-2000000,120000,6.874883938480522,102.50558,731.0552592382617,594.4766756483127
-2000000,125000,4.677031739638181,72.7922,198.6513947461487,320.59433598569274
-2000000,130000,9.394555431133362,118.16923,270.6141980754848,473.4441041028011
-2000000,135000,3.8105768896055565,85.98665,188.36591500605044,319.88292927482087
-2000000,140000,6.895396052329669,60.685993,211.86361705321917,365.5710256620445
-2000000,155000,1.6977301718200586,69.917206,188.53393423187973,322.447048720965
-2000000,235000,22.42461367666271,125.30247,281.07462241200153,525.7888846663462
-2000000,240000,27.74125891176564,135.9343,291.9236507143635,554.2863738421177
-2000000,250000,59.98609269853266,135.06815,288.7912020281939,528.7269535184566
-1995000,-195000,205.12245275196506,195.90237,531.9660082544403,1117.516781004605
-1995000,-190000,278.3504262905236,403.8661,715.092105297347,1464.1257006965714
-1995000,-185000,279.45724126716317,384.4395,720.1376257936276,1461.7095437120643
-1995000,-180000,173.52782511272792,112.307686,253.5241430939825,653.4456922897125
-1995000,-85000,28.03707495090604,154.47383,409.8120180214044,768.8184154493675
-1995000,-80000,27.02585884711592,137.6946,303.5207283286463,549.6250673186782
-1995000,-75000,26.324187627020372,127.90359,329.0302849683227,597.2180569192324
-1995000,20000,26.13661021150851,128.6179,348.9496833529874,623.641018622034
-1995000,65000,12.230872549385968,114.16391,266.25089895806354,506.30013426124924
-1995000,70000,42.54826180188312,98.339584,213.55361835527566,379.4617348986184
-1995000,75000,12.992212176699248,121.22076,267.24827698306586,493.40560176769895
-1995000,80000,9.651602132361475,85.19107,248.08653085835314,446.44514030459334
-1995000,85000,7.9627011082078845,107.934814,251.85530518968707,483.89626913272133
-1995000,90000,14.735508035901901,110.21498,278.42727321462445,498.83716364616316
-1995000,95000,10.723356579462234,85.32015,248.03953222518535,439.6644588348071
-1995000,100000,6.592291435598874,114.45316,244.761067723434,470.3442097192975
-1995000,115000,35.14385876057459,72.0593,173.78326252149404,290.2217527006752
-1995000,120000,3.671397825137877,66.6936,167.49906206062468,276.18591117550613
-1995000,125000,7.893995601089983,91.08669,218.7064360449244,376.0827873119151
-1995000,130000,11.62471150994762,115.3312,267.30712588152664,475.5283553485354
-1995000,135000,6.969941524296992,82.54134,191.90188044616102,332.8301175744152
-1995000,240000,9.625523012759729,115.10518,268.5968752311434,494.20744625600196
-1995000,245000,58.426176639833955,123.516075,289.008649773356,519.874678800472
-1990000,-190000,195.10646580250364,168.60184,399.4495393820235,812.0210467751804
-1990000,-185000,189.62105324085823,147.7049,295.04167976883804,693.8780552171681
-1990000,-90000,26.960374003109685,169.14531,414.0626567928193,817.1261625042013
-1990000,-85000,14.59200923819671,114.966255,266.8327375753248,487.1509411100668
-1990000,-80000,48.72900086921376,210.40001,492.9338828266297,999.4297209931763
-1990000,-75000,29.08921883109062,138.74731,325.67989899940477,636.4505758632224
