x,y,h_z,group_ja
-610000,900000,-2250,火成岩
-610000,910000,-2250,火成岩
-610000,920000,-2250,火成岩
-610000,930000,-2250,火成岩
-610000,940000,-2250,火成岩
-610000,950000,-2250,火成岩
-610000,960000,-2250,火成岩
-610000,970000,-2250,付加体
-610000,980000,-2250,堆積岩
-610000,990000,-2250,火成岩
-610000,1000000,-2250,火成岩
-610000,1010000,-2250,付加体
-610000,1020000,-2250,堆積岩
-610000,1030000,-2250,堆積岩
-610000,1040000,-2250,火成岩
-610000,1050000,-2250,火成岩
-610000,1060000,-2250,火成岩
-610000,1070000,-2250,堆積岩
-610000,1080000,-2250,堆積岩
-610000,1090000,-2250,堆積岩
-610000,1100000,-2250,付加体
-610000,1110000,-2250,堆積岩
-600000,790000,-2250,変成岩
-600000,800000,-2250,付加体
-600000,810000,-2250,付加体
-600000,820000,-2250,変成岩
-600000,830000,-2250,付加体
-600000,840000,-2250,付加体
-600000,850000,-2250,火成岩
-600000,860000,-2250,付加体
-600000,870000,-2250,付加体
-600000,880000,-2250,堆積岩
-600000,890000,-2250,堆積岩
-600000,900000,-2250,火成岩
-600000,910000,-2250,付加体
-600000,920000,-2250,火成岩
-600000,930000,-2250,火成岩
-600000,940000,-2250,火成岩
-600000,950000,-2250,火成岩
-600000,960000,-2250,火成岩
-600000,970000,-2250,火成岩
-600000,980000,-2250,付加体
-600000,990000,-2250,火成岩
-600000,1000000,-2250,付加体
-600000,1010000,-2250,付加体
-600000,1020000,-2250,火成岩
-600000,1030000,-2250,堆積岩
-600000,1040000,-2250,堆積岩
-600000,1050000,-2250,付加体
-600000,1060000,-2250,付加体
-600000,1070000,-2250,堆積岩
-600000,1080000,-2250,火成岩
-600000,1090000,-2250,堆積岩
-590000,780000,-2250,変成岩
-590000,790000,-2250,変成岩
-590000,800000,-2250,変成岩
-590000,810000,-2250,変成岩
-590000,820000,-2250,付加体
-590000,830000,-2250,付加体
-590000,840000,-2250,付加体
-590000,850000,-2250,堆積岩
-590000,860000,-2250,堆積岩
-590000,870000,-2250,堆積岩
-590000,880000,-2250,堆積岩
-590000,890000,-2250,堆積岩
-590000,900000,-2250,堆積岩
-590000,910000,-2250,付加体
-590000,920000,-2250,堆積岩
-590000,930000,-2250,火成岩
-590000,940000,-2250,火成岩
-590000,950000,-2250,火成岩
-590000,960000,-2250,火成岩
-590000,970000,-2250,火成岩
-590000,980000,-2250,火成岩
-590000,990000,-2250,堆積岩
-590000,1000000,-2250,堆積岩
-590000,1010000,-2250,付加体
-590000,1020000,-2250,付加体
-590000,1030000,-2250,火成岩
-590000,1040000,-2250,火成岩
-590000,1050000,-2250,火成岩
-590000,1060000,-2250,付加体
-590000,1070000,-2250,堆積岩
-580000,770000,-2250,堆積岩
-580000,780000,-2250,火成岩
-580000,790000,-2250,変成岩
-580000,800000,-2250,付加体
-580000,810000,-2250,付加体
-580000,820000,-2250,付加体
-580000,830000,-2250,堆積岩
-580000,840000,-2250,堆積岩
-580000,850000,-2250,堆積岩
-580000,860000,-2250,堆積岩
-580000,870000,-2250,堆積岩
-580000,880000,-2250,堆積岩
-580000,890000,-2250,堆積岩
-580000,900000,-2250,火成岩
-580000,910000,-2250,火成岩
-580000,920000,-2250,付加体
-580000,930000,-2250,火成岩
-580000,940000,-2250,付加体
-580000,950000,-2250,堆積岩
-580000,960000,-2250,火成岩
-580000,970000,-2250,火成岩
-580000,980000,-2250,火成岩
-580000,990000,-2250,付加体
-580000,1000000,-2250,火成岩
-580000,1010000,-2250,付加体
-580000,1020000,-2250,付加体
-580000,1030000,-2250,付加体
-580000,1040000,-2250,火成岩
-580000,1050000,-2250,火成岩
-580000,1060000,-2250,堆積岩
-570000,790000,-2250,火成岩
-570000,800000,-2250,堆積岩
-570000,810000,-2250,堆積岩
-570000,820000,-2250,堆積岩
-570000,830000,-2250,堆積岩
-570000,840000,-2250,堆積岩
-570000,850000,-2250,堆積岩
-570000,860000,-2250,堆積岩
-570000,870000,-2250,堆積岩
-570000,880000,-2250,堆積岩
-570000,890000,-2250,堆積岩
-570000,900000,-2250,火成岩
-570000,910000,-2250,火成岩
-570000,920000,-2250,火成岩
-570000,930000,-2250,火成岩
-570000,940000,-2250,堆積岩
-570000,950000,-2250,付加体
-570000,960000,-2250,付加体
-570000,970000,-2250,火成岩
-570000,980000,-2250,付加体
-570000,990000,-2250,付加体
-570000,1000000,-2250,付加体
-570000,1010000,-2250,堆積岩
-570000,1020000,-2250,付加体
-570000,1030000,-2250,堆積岩
-570000,1040000,-2250,火成岩
-560000,820000,-2250,堆積岩
-560000,830000,-2250,堆積岩
-560000,840000,-2250,火成岩
-560000,850000,-2250,堆積岩
-560000,860000,-2250,堆積岩
-560000,870000,-2250,堆積岩
-560000,880000,-2250,堆積岩
-560000,890000,-2250,堆積岩
-560000,900000,-2250,堆積岩
-560000,910000,-2250,火成岩
-560000,920000,-2250,火成岩
-560000,930000,-2250,火成岩
-560000,940000,-2250,付加体
-560000,950000,-2250,火成岩
-560000,960000,-2250,付加体
-560000,970000,-2250,火成岩
-560000,980000,-2250,火成岩
-560000,990000,-2250,付加体
-560000,1000000,-2250,付加体
-560000,1010000,-2250,付加体
-560000,1020000,-2250,付加体
-560000,1030000,-2250,火成岩
-550000,830000,-2250,堆積岩
-550000,840000,-2250,堆積岩
-550000,850000,-2250,堆積岩
-550000,860000,-2250,堆積岩
-550000,870000,-2250,堆積岩
-550000,880000,-2250,堆積岩
-550000,890000,-2250,堆積岩
-550000,900000,-2250,堆積岩
-550000,910000,-2250,堆積岩
-550000,920000,-2250,火成岩
-550000,930000,-2250,火成岩
-550000,940000,-2250,火成岩
-550000,950000,-2250,火成岩
-550000,960000,-2250,火成岩
-550000,970000,-2250,火成岩
-550000,980000,-2250,火成岩
-550000,990000,-2250,堆積岩
-550000,1000000,-2250,堆積岩
-550000,1010000,-2250,付加体
-550000,1020000,-2250,付加体
-540000,840000,-2250,堆積岩
-540000,850000,-2250,堆積岩
-540000,860000,-2250,堆積岩
-540000,870000,-2250,堆積岩
-540000,880000,-2250,堆積岩
-540000,890000,-2250,堆積岩
-540000,900000,-2250,堆積岩
-540000,910000,-2250,火成岩
-540000,920000,-2250,火成岩
-540000,930000,-2250,火成岩
-540000,940000,-2250,火成岩
-540000,950000,-2250,火成岩
-540000,960000,-2250,堆積岩
-540000,970000,-2250,付加体
-540000,980000,-2250,火成岩
-540000,990000,-2250,火成岩
-540000,1000000,-2250,堆積岩
-540000,1010000,-2250,堆積岩
-530000,850000,-2250,堆積岩
-530000,860000,-2250,堆積岩
-530000,870000,-2250,堆積岩
-530000,880000,-2250,堆積岩
-530000,890000,-2250,堆積岩
-530000,900000,-2250,火成岩
-530000,910000,-2250,火成岩
-530000,920000,-2250,堆積岩
-530000,930000,-2250,堆積岩
-530000,940000,-2250,火成岩
-530000,950000,-2250,火成岩
-530000,960000,-2250,火成岩
-530000,970000,-2250,火成岩
-530000,980000,-2250,火成岩
-530000,990000,-2250,付加体
-530000,1000000,-2250,堆積岩
-530000,1010000,-2250,堆積岩
-520000,860000,-2250,堆積岩
-520000,870000,-2250,堆積岩
-520000,880000,-2250,堆積岩
-520000,890000,-2250,堆積岩
-520000,900000,-2250,堆積岩
-520000,910000,-2250,堆積岩
-520000,920000,-2250,付加体
-520000,930000,-2250,付加体
-520000,940000,-2250,付加体
-520000,950000,-2250,堆積岩
-520000,960000,-2250,堆積岩
-520000,970000,-2250,付加体
-520000,980000,-2250,堆積岩
-520000,990000,-2250,付加体
-520000,1000000,-2250,堆積岩
-510000,870000,-2250,堆積岩
-510000,880000,-2250,堆積岩
-510000,890000,-2250,堆積岩
-510000,900000,-2250,堆積岩
-510000,910000,-2250,堆積岩
-510000,920000,-2250,堆積岩
-510000,930000,-2250,火成岩
-510000,940000,-2250,付加体
-510000,950000,-2250,付加体
-510000,960000,-2250,堆積岩
-510000,970000,-2250,堆積岩
-510000,980000,-2250,付加体
-510000,990000,-2250,付加体
-510000,1000000,-2250,付加体
-500000,870000,-2250,堆積岩
-500000,880000,-2250,堆積岩
-500000,890000,-2250,堆積岩
-500000,900000,-2250,堆積岩
-500000,910000,-2250,火成岩
-500000,920000,-2250,火成岩
-500000,930000,-2250,堆積岩
-500000,940000,-2250,火成岩
-500000,950000,-2250,堆積岩
-500000,960000,-2250,火成岩
-500000,970000,-2250,付加体
-500000,980000,-2250,変成岩
-500000,990000,-2250,堆積岩
-490000,870000,-2250,堆積岩
-490000,880000,-2250,堆積岩
-490000,890000,-2250,堆積岩
-490000,900000,-2250,火成岩
-490000,910000,-2250,堆積岩
-490000,920000,-2250,火成岩
-490000,930000,-2250,火成岩
-490000,940000,-2250,火成岩
-490000,950000,-2250,火成岩
-490000,960000,-2250,堆積岩
-490000,970000,-2250,堆積岩
-490000,980000,-2250,堆積岩
-490000,990000,-2250,堆積岩
-480000,880000,-2250,堆積岩
-480000,890000,-2250,堆積岩
-480000,900000,-2250,火成岩
-480000,910000,-2250,火成岩
-480000,920000,-2250,火成岩
-480000,930000,-2250,火成岩
-480000,940000,-2250,火成岩
-480000,950000,-2250,火成岩
-480000,960000,-2250,火成岩
-480000,970000,-2250,堆積岩
-480000,980000,-2250,堆積岩
-480000,990000,-2250,堆積岩
-470000,870000,-2250,堆積岩
-470000,880000,-2250,堆積岩
-470000,890000,-2250,堆積岩
-470000,900000,-2250,堆積岩
-470000,910000,-2250,堆積岩
-470000,920000,-2250,堆積岩
-470000,930000,-2250,堆積岩
-470000,940000,-2250,火成岩
-470000,950000,-2250,火成岩
-470000,960000,-2250,火成岩
-470000,970000,-2250,堆積岩
-460000,870000,-2250,堆積岩
-460000,880000,-2250,堆積岩
-460000,890000,-2250,堆積岩
-460000,900000,-2250,堆積岩
-460000,910000,-2250,堆積岩
-460000,920000,-2250,堆積岩
-460000,930000,-2250,火成岩
-460000,940000,-2250,堆積岩
-460000,950000,-2250,火成岩
-460000,960000,-2250,火成岩
-460000,970000,-2250,堆積岩
-450000,870000,-2250,堆積岩
-450000,880000,-2250,堆積岩
-450000,890000,-2250,堆積岩
-450000,900000,-2250,堆積岩
-450000,910000,-2250,火成岩
-450000,920000,-2250,堆積岩
-450000,930000,-2250,堆積岩
-450000,940000,-2250,堆積岩
-450000,950000,-2250,火成岩
-450000,960000,-2250,堆積岩
-440000,860000,-2250,堆積岩
-440000,880000,-2250,堆積岩
-440000,890000,-2250,火成岩
-440000,900000,-2250,堆積岩
-440000,910000,-2250,堆積岩
-440000,920000,-2250,火成岩
-440000,930000,-2250,火成岩
-440000,940000,-2250,火成岩
-440000,950000,-2250,火成岩
-440000,960000,-2250,堆積岩
-430000,870000,-2250,堆積岩
-430000,880000,-2250,堆積岩
-430000,890000,-2250,堆積岩
-430000,900000,-2250,堆積岩
-430000,910000,-2250,堆積岩
-430000,920000,-2250,堆積岩
-430000,930000,-2250,火成岩
-430000,940000,-2250,火成岩
-430000,950000,-2250,火成岩
-430000,960000,-2250,火成岩
-420000,870000,-2250,堆積岩
-420000,880000,-2250,堆積岩
-420000,890000,-2250,堆積岩
-420000,900000,-2250,堆積岩
-420000,910000,-2250,堆積岩
-420000,920000,-2250,堆積岩
-420000,930000,-2250,堆積岩
-420000,940000,-2250,火成岩
-420000,950000,-2250,火成岩
-420000,960000,-2250,火成岩
-420000,970000,-2250,堆積岩
-410000,880000,-2250,堆積岩
-410000,890000,-2250,堆積岩
-410000,900000,-2250,堆積岩
-410000,910000,-2250,堆積岩
-410000,920000,-2250,堆積岩
-410000,930000,-2250,堆積岩
-410000,940000,-2250,堆積岩
-410000,950000,-2250,堆積岩
-410000,960000,-2250,火成岩
-410000,970000,-2250,火成岩
-410000,980000,-2250,火成岩
-400000,880000,-2250,堆積岩
-400000,890000,-2250,堆積岩
-400000,900000,-2250,堆積岩
-400000,910000,-2250,堆積岩
-400000,920000,-2250,堆積岩
-400000,930000,-2250,堆積岩
-400000,970000,-2250,堆積岩
-400000,980000,-2250,火成岩
-390000,890000,-2250,堆積岩
-390000,990000,-2250,火成岩
-380000,890000,-2250,堆積岩
-370000,950000,-2250,火成岩
-370000,960000,-2250,火成岩
-360000,900000,-2250,堆積岩
-360000,960000,-2250,堆積岩
-350000,900000,-2250,堆積岩
-350000,970000,-2250,火成岩
-340000,980000,-2250,火成岩
-340000,990000,-2250,火成岩
-330000,990000,-2250,火成岩
-320000,910000,-2250,堆積岩
