ido,keido,symbol,formationAge_ja,group_ja,lithology_ja
43.78059827,142.37479140000005,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.82657601,142.367841,Q32-33_std,新生代 第四紀 後期更新世中期〜後期更新世後期,堆積岩,段丘堆積物
43.87254639,142.36087790000005,H_smd,新生代 第四紀 完新世,堆積岩,湿原・湿地堆積物
43.91850942,142.3539022,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.96446511,142.3469138,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.01041347,142.3399127,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.05635452,142.3328988,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.10228827,142.3258721,Q22_sn,新生代 第四紀 後期チバニアン期,堆積岩,非海成層
44.14821474,142.31883259999995,Q22_sn,新生代 第四紀 後期チバニアン期,堆積岩,非海成層
44.19413393,142.3117802,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
44.24004587,142.3047149,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.28595057,142.2976367,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.33184803,142.2905455,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.37773827,142.28344130000005,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.42362132,142.276324,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.46949717,142.2691936,N2_soss,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 砂岩
44.51536584,142.26205019999998,N2_soss,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 砂岩
44.56122735,142.2548936,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.60708171,142.24772380000005,K22_som,中生代 後期白亜紀 カンパニアン期〜マーストリヒチアン期,堆積岩,海成層 泥岩
44.65292894,142.2405407,K21_soss,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 砂岩
44.69876904,142.23334440000005,J3-K11_pu_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,超苦鉄質岩類 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
44.74460203,142.2261348,J3-K11_pu_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,超苦鉄質岩類 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
44.79042793,142.2189119,J3-K11_pu_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,超苦鉄質岩類 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
44.83624674,142.2116756,K21_som,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 泥岩
44.88205848,142.20442590000005,K22_som,中生代 後期白亜紀 カンパニアン期〜マーストリヒチアン期,堆積岩,海成層 泥岩
44.92786317,142.19716269999995,K22_sbss,中生代 後期白亜紀 カンパニアン期〜マーストリヒチアン期,堆積岩,汽水成層ないし海成・非海成混合層 砂岩
44.97366081,142.1898861,K22_sbss,中生代 後期白亜紀 カンパニアン期〜マーストリヒチアン期,堆積岩,汽水成層ないし海成・非海成混合層 砂岩
45.01945143,142.1825959,J3-K11_vbs_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,玄武岩 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
45.06523503,142.17529219999997,K22_sbss,中生代 後期白亜紀 カンパニアン期〜マーストリヒチアン期,堆積岩,汽水成層ないし海成・非海成混合層 砂岩
45.11101163,142.16797490000005,K22_sbss,中生代 後期白亜紀 カンパニアン期〜マーストリヒチアン期,堆積岩,汽水成層ないし海成・非海成混合層 砂岩
45.15678124,142.160644,K11_som,中生代 前期白亜紀 ベリアシアン期〜バレミアン期,堆積岩,海成層 泥岩
45.20254387,142.1532993,H_smd,新生代 第四紀 完新世,堆積岩,湿原・湿地堆積物
45.24829954,142.145941,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
45.29404826,142.1385689,H_smd,新生代 第四紀 完新世,堆積岩,湿原・湿地堆積物
45.33979005,142.13118300000005,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
42.21804570000001,142.6620478,N2_soi,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 珪質泥岩
42.26428572,142.65555769999997,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
42.31051792,142.6490562,N1_som,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,堆積岩,海成層 泥岩
42.35674231,142.64254319999995,P3-J2_vbs_o_Ki,古生代 ペルム紀 ローピンジアン世〜中生代 中期ジュラ紀,付加体,玄武岩 海洋 白亜紀付加体
42.40295891,142.63601880000004,P3-J2_vbs_o_Ki,古生代 ペルム紀 ローピンジアン世〜中生代 中期ジュラ紀,付加体,玄武岩 海洋 白亜紀付加体
42.44916773,142.62948280000003,P3-J2_vbs_o_Ki,古生代 ペルム紀 ローピンジアン世〜中生代 中期ジュラ紀,付加体,玄武岩 海洋 白亜紀付加体
42.49536878,142.6229352,P3-J2_vbs_o_Ki,古生代 ペルム紀 ローピンジアン世〜中生代 中期ジュラ紀,付加体,玄武岩 海洋 白亜紀付加体
42.54156208,142.616376,K21_som,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 泥岩
42.58774764,142.60980519999995,J3-K11_vbs_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,玄武岩 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
42.63392547,142.60322280000003,Tr32-K211_soh_Ki,中生代 後期三畳紀 ノーリアン期〜後期白亜紀 セノマニアン期,付加体,チャート 白亜紀付加体
42.68009559,142.59662859999997,K21_soss,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 砂岩
42.72625801,142.5900228,K21_soss,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 砂岩
42.77241275,142.5834052,K21_soss,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 砂岩
42.81855982,142.5767758,K12_sosma,中生代 前期白亜紀 アプチアン期〜アルビアン期,堆積岩,海成層 砂岩泥岩互層
42.86469923,142.5701346,J3-K11_vbs_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,玄武岩 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
42.910831,142.5634815,J3-K11_vbs_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,玄武岩 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
42.95695514,142.5568166,P3-J2_vbs_o_Ki,古生代 ペルム紀 ローピンジアン世〜中生代 中期ジュラ紀,付加体,玄武岩 海洋 白亜紀付加体
43.00307166,142.5501398,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
43.04918058,142.543451,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
43.09528191,142.5367503,K_soss_Ki,中生代 白亜紀,付加体,海成層 砂岩 白亜紀付加体
43.14137567,142.5300375,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
43.18746187,142.5233128,Q33-H_sfd,新生代 第四紀 後期更新世後期〜完新世,堆積岩,扇状地・崖錐堆積物
43.23354052,142.51657590000005,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.27961163,142.509827,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.32567523,142.5030659,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.37173131,142.4962927,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.41777991,142.4895072,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.46382102,142.4827096,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.50985467,142.4758996,Q11_vas_ap,新生代 第四紀 更新世 ジェラシアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.55588087,142.4690774,Q11_vas_ap,新生代 第四紀 更新世 ジェラシアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.60189963,142.4622429,Q11_vas_ap,新生代 第四紀 更新世 ジェラシアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.64791097,142.455396,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.69391489,142.44853659999995,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.73991142,142.4416649,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.78590056,142.43478069999995,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.83188233,142.427884,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.87785674,142.4209748,K21_som,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 泥岩
43.92382381,142.414053,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
43.96978355,142.4071186,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.01573598,142.4001716,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
44.0616811,142.39321189999995,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
44.10761893,142.3862395,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
44.15354949,142.3792543,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
44.19947278,142.3722564,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
44.24538883,142.3652457,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
44.29129764,142.35822209999995,Q32-33_std,新生代 第四紀 後期更新世中期〜後期更新世後期,堆積岩,段丘堆積物
44.33719923,142.35118569999997,N3_soss,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 砂岩
44.38309361,142.3441364,N3_soss,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 砂岩
44.42898079,142.3370741,Q1-21_sn,新生代 第四紀 更新世 ジェラシアン期〜前期チバニアン期,堆積岩,非海成層
44.4748608,142.32999880000003,,,,
44.52073363,142.3229105,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
44.56659932,142.3158092,Q33-H_sfd,新生代 第四紀 後期更新世後期〜完新世,堆積岩,扇状地・崖錐堆積物
44.61245786,142.3086947,Q32-33_std,新生代 第四紀 後期更新世中期〜後期更新世後期,堆積岩,段丘堆積物
44.65830928,142.30156719999997,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
44.70415358,142.2944264,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.74999078,142.2872725,J3-K11_vbs_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,玄武岩 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
44.79582089,142.2801053,K21_som,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 泥岩
44.84164394,142.27292490000005,K21_som,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 泥岩
44.88745992,142.2657312,K22_som,中生代 後期白亜紀 カンパニアン期〜マーストリヒチアン期,堆積岩,海成層 泥岩
44.93326885,142.2585241,K21_soss,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 砂岩
44.97907075,142.25130359999997,K22_sbss,中生代 後期白亜紀 カンパニアン期〜マーストリヒチアン期,堆積岩,汽水成層ないし海成・非海成混合層 砂岩
45.02486564,142.24406969999995,K22_sbss,中生代 後期白亜紀 カンパニアン期〜マーストリヒチアン期,堆積岩,汽水成層ないし海成・非海成混合層 砂岩
45.07065351,142.23682240000005,K22_sbss,中生代 後期白亜紀 カンパニアン期〜マーストリヒチアン期,堆積岩,汽水成層ないし海成・非海成混合層 砂岩
45.1164344,142.2295615,N2_soi,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 珪質泥岩
45.1622083,142.2222872,Q22_sb,新生代 第四紀 後期チバニアン期,堆積岩,汽水成層ないし海成・非海成混合層
45.20797524,142.2149992,H_smd,新生代 第四紀 完新世,堆積岩,湿原・湿地堆積物
45.25373523,142.20769769999995,Q22_std,新生代 第四紀 後期チバニアン期,堆積岩,段丘堆積物
45.29948828,142.2003825,H_smd,新生代 第四紀 完新世,堆積岩,湿原・湿地堆積物
42.2231755,142.72027680000005,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
42.26941922,142.71383740000005,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
42.31565514,142.70738669999997,K21_som,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 泥岩
42.36188325,142.7009245,P3-J2_vbs_o_Ki,古生代 ペルム紀 ローピンジアン世〜中生代 中期ジュラ紀,付加体,玄武岩 海洋 白亜紀付加体
42.40810358,142.69445100000004,K12_sosma,中生代 前期白亜紀 アプチアン期〜アルビアン期,堆積岩,海成層 砂岩泥岩互層
42.45431614,142.687966,K21_sosma,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 砂岩泥岩互層
42.50052094,142.68146950000005,J3-K11_vbs_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,玄武岩 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
42.54671799,142.6749615,J3-K11_vbs_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,玄武岩 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
42.59290731,142.668442,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
42.63908892,142.6619109,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
42.68526282,142.65536819999997,P3-J2_vbs_o_Ki,古生代 ペルム紀 ローピンジアン世〜中生代 中期ジュラ紀,付加体,玄武岩 海洋 白亜紀付加体
42.73142903,142.6488139,Tr32-K211_soh_Ki,中生代 後期三畳紀 ノーリアン期〜後期白亜紀 セノマニアン期,付加体,チャート 白亜紀付加体
42.77758756,142.642248,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
42.82373844,142.63567030000004,P3-J2_vbs_o_Ki,古生代 ペルム紀 ローピンジアン世〜中生代 中期ジュラ紀,付加体,玄武岩 海洋 白亜紀付加体
42.86988166,142.62908090000005,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
42.91601725,142.6224798,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
42.96214522,142.61586680000005,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
43.00826558,142.6092421,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
43.05437835,142.60260549999995,Q33-H_sfd,新生代 第四紀 後期更新世後期〜完新世,堆積岩,扇状地・崖錐堆積物
43.10048354,142.595957,P3-J2_vbs_o_Ki,古生代 ペルム紀 ローピンジアン世〜中生代 中期ジュラ紀,付加体,玄武岩 海洋 白亜紀付加体
43.14658116,142.5892966,Q33-H_sfd,新生代 第四紀 後期更新世後期〜完新世,堆積岩,扇状地・崖錐堆積物
43.19267123,142.5826243,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
43.23875376,142.57594,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.28482876,142.5692437,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.33089626,142.5625354,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.37695625,142.5558149,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
43.42300876,142.5490824,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
43.4690538,142.5423377,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.51509139,142.5355809,Q11_vas_ap,新生代 第四紀 更新世 ジェラシアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.56112153,142.5288119,Q11_vas_ap,新生代 第四紀 更新世 ジェラシアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.60714424,142.5220306,Q11_vas_ap,新生代 第四紀 更新世 ジェラシアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.65315953,142.5152371,Q11_vas_ap,新生代 第四紀 更新世 ジェラシアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.69916742,142.5084312,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.74516793,142.501613,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
43.79116105,142.4947825,Q11_vas_ap,新生代 第四紀 更新世 ジェラシアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.83714682,142.4879396,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.88312524,142.4810842,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
43.92909632,142.47421630000005,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
43.97506008,142.46733600000005,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.02101654,142.4604431,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.0669657,142.4535376,P3-J2_vbs_o_Ki,古生代 ペルム紀 ローピンジアン世〜中生代 中期ジュラ紀,付加体,玄武岩 海洋 白亜紀付加体
44.11290758,142.4466195,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.1588422,142.4396888,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
44.20476956,142.43274540000004,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
44.25068968,142.42578930000005,Q1-21_sn,新生代 第四紀 更新世 ジェラシアン期〜前期チバニアン期,堆積岩,非海成層
44.29660258,142.4188205,H_smd,新生代 第四紀 完新世,堆積岩,湿原・湿地堆積物
44.34250826,142.4118389,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
44.38840674,142.4048444,Q1-21_sn,新生代 第四紀 更新世 ジェラシアン期〜前期チバニアン期,堆積岩,非海成層
44.43429804,142.3978372,Q33-H_sfd,新生代 第四紀 後期更新世後期〜完新世,堆積岩,扇状地・崖錐堆積物
44.48018217,142.390817,Q33-H_sfd,新生代 第四紀 後期更新世後期〜完新世,堆積岩,扇状地・崖錐堆積物
44.52605914,142.38378390000003,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.57192896,142.3767379,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.61779165,142.36967880000003,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.66364723,142.3626068,N2_vis_al,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
44.70949570000001,142.3555216,N2_soss,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 砂岩
44.75533708,142.34842340000003,N3_soss,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 砂岩
44.80117138,142.3413121,N3_soss,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 砂岩
44.84699862,142.3341875,N3_soss,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 砂岩
44.89281881,142.32704980000003,N3_soss,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 砂岩
44.93863196,142.3198988,N3_soss,新生代 新第三紀 中新世 メッシニアン期〜鮮新世,堆積岩,海成層 砂岩
44.98443809,142.3127345,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
45.0302372,142.305557,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
45.07602933,142.298366,N2_soi,新生代 新第三紀 中新世 後期ランギアン期〜トートニアン期,堆積岩,海成層 珪質泥岩
45.12181446,142.29116169999998,H_smd,新生代 第四紀 完新世,堆積岩,湿原・湿地堆積物
45.16759263,142.2839439,,,,
45.21336385,142.2767127,Q31_std,新生代 第四紀 後期更新世前期,堆積岩,段丘堆積物
42.18200927,142.7848947,K21_som,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 泥岩
42.2282645,142.77851719999995,H_sad,新生代 第四紀 完新世,堆積岩,谷底平野・山間盆地・河川・海岸平野堆積物
42.2745119,142.77212849999995,Q32-33_std,新生代 第四紀 後期更新世中期〜後期更新世後期,堆積岩,段丘堆積物
42.3207515,142.7657285,K21_soss,中生代 後期白亜紀 セノマニアン期〜サントニアン期,堆積岩,海成層 砂岩
42.36698331,142.75931730000005,J3-K11_vbs_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,玄武岩 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
42.41320734,142.75289469999996,J3-K11_vbs_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,玄武岩 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
42.45942361,142.74646069999997,J3-K11_pu_o_Jb,中生代 後期ジュラ紀〜前期白亜紀 バレミアン期,付加体,超苦鉄質岩類 海洋 後期ジュラ紀-前期白亜紀の苦鉄質岩類に富む付加体
42.50563212,142.7400154,Q32-33_std,新生代 第四紀 後期更新世中期〜後期更新世後期,堆積岩,段丘堆積物
42.5518329,142.73355859999995,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
42.59802596,142.7270904,Pg2-N121_msama_lkc,新生代 古第三紀 始新世 ルテシアン期〜新第三紀 中新世 後期バーディガリアン期,変成岩,苦鉄質片岩・苦鉄質グラノフェルス・角閃岩 低P/T型広域変成岩　カリ長石菫青石帯
42.64421131,142.72061069999995,Pg2-N121_msama_lkc,新生代 古第三紀 始新世 ルテシアン期〜新第三紀 中新世 後期バーディガリアン期,変成岩,苦鉄質片岩・苦鉄質グラノフェルス・角閃岩 低P/T型広域変成岩　カリ長石菫青石帯
42.69038896,142.7141195,Pg2-N121_mrga_lkc,新生代 古第三紀 始新世 ルテシアン期〜新第三紀 中新世 後期バーディガリアン期,変成岩,変成斑れい岩 低P/T型広域変成岩　カリ長石菫青石帯
42.73655893,142.7076168,N1_pin_a,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,花崗閃緑岩・トーナル岩 片麻状 島弧・大陸
42.78272123,142.7011024,N1_pbg_a,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,斑れい岩 島弧・大陸
42.82887588,142.69457649999995,N1_pbg_a,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,斑れい岩 島弧・大陸
42.87502289,142.688039,N1_pbg_a,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,斑れい岩 島弧・大陸
42.92116227,142.6814898,N1_pbg_a,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,斑れい岩 島弧・大陸
42.96729404,142.6749289,N1_pbg_a,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,斑れい岩 島弧・大陸
43.01341821,142.6683562,N1_pbd_a,新生代 新第三紀 中新世 バーディガリアン期〜前期ランギアン期,火成岩,閃緑岩・石英閃緑岩 島弧・大陸
43.0595348,142.6617719,Pg2-N121_msama_lkc,新生代 古第三紀 始新世 ルテシアン期〜新第三紀 中新世 後期バーディガリアン期,変成岩,苦鉄質片岩・苦鉄質グラノフェルス・角閃岩 低P/T型広域変成岩　カリ長石菫青石帯
43.10564381,142.6551757,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
43.15174527,142.6485677,K_sx_Ki,中生代 白亜紀,付加体,混在岩 白亜紀付加体
43.19783918,142.64194780000003,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.24392556,142.63531609999995,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.29000443,142.62867250000005,Q12_vis_al,新生代 第四紀 更新世 カラブリアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
43.33607579,142.6220169,Q12_vis_al,新生代 第四紀 更新世 カラブリアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
43.38213966,142.6153493,Q12_vis_al,新生代 第四紀 更新世 カラブリアン期,火成岩,安山岩・玄武岩質安山岩 溶岩・火砕岩
43.42819606,142.60866969999995,Q1-H_v_af,新生代 第四紀 更新世 ジェラシアン期〜完新世,火成岩,火山岩 火山麓扇状地堆積物
43.47424499,142.6019781,Q12_vas_ap,新生代 第四紀 更新世 カラブリアン期,火成岩,デイサイト・流紋岩 大規模火砕流
43.52028648,142.5952744,Q11_vas_ap,新生代 第四紀 更新世 ジェラシアン期,火成岩,デイサイト・流紋岩 大規模火砕流
