x,y,h,z,h_z,t,ido,keido
-817542.1925,583373.5683,1019.0,1500,-481.0,203.3,39.985279,140.780273
-816799.9758,582791.1308,1066.0,1500,-434.0,250.4,39.980835,140.789444
-1924730.551,-33087.9557,676.0,1500,-824.0,226.0,31.971666,130.800003
-1075767.938,261277.1002,1557.0,1500,57.0,235.8,36.60136,138.54435700000002
-1076087.0590000001,259569.2613,1298.0,1500,-202.0,227.5,36.584846,138.544144
-847723.0329,481908.2727,686.0,1500,-814.0,275.0,39.001389,140.605835
-813902.4601,583438.9996,996.0,1500,-504.0,280.7,39.990619,140.82069199999998
-848116.0148,482888.1559,553.0,1500,-947.0,277.0,39.009997999999996,140.600006
-848050.4867,482819.4486,576.0,1500,-924.0,238.5,39.009445,140.60083
-812850.2335,566337.7675,670.0,1500,-830.0,85.7,39.833057000000004,140.858887
-1858853.416,75105.1485,626.0,2000,-1374.0,182.8,33.156113,131.122223
-1858069.21,71964.6533,859.0,2000,-1141.0,170.3,33.129166,131.138611
-1856156.938,66545.7065,940.0,2000,-1060.0,165.7,33.084167,131.172226
-1849538.221,69710.7795,970.0,2000,-1030.0,256.4,33.13139,131.226944
-1851117.034,70441.1151,885.0,2000,-1115.0,228.5,33.133888,131.20971699999998
-471970.1154,930862.9948,130.0,2000,-1870.0,140.1,43.566908000000005,144.31706699999998
-755213.4808,858895.4201,349.0,2000,-1651.0,130.7,42.613021999999994,141.057147
-844635.2574,824063.2931,285.0,2000,-1715.0,180.2,42.174155999999996,140.07476100000002
-816116.939,814051.9764,130.0,2000,-1870.0,195.0,42.120964,140.42203899999998
-815372.7349,814555.3549,178.0,2000,-1822.0,196.9,42.1266,140.429803
-808319.554,582871.7739,1087.0,2000,-913.0,209.2,39.992567,140.883736
-808418.4635,582219.3861,1187.0,2000,-813.0,334.0,39.986378,140.88364199999998
-846988.8338,483036.5693,509.0,2000,-1491.0,289.9,39.012883,140.6121
-852918.7221,479493.4305,717.0,2000,-1283.0,247.3,38.971939,140.552831
-892950.3128,445338.9588,307.0,2000,-1693.0,247.4,38.59875,140.171603
-956064.0629,329063.0083,386.0,2000,-1614.0,243.0,37.422,139.685856
-955343.8561,328596.6134,411.0,2000,-1589.0,192.8,37.418694,139.694278
-1842930.73,75313.0044,765.0,2000,-1235.0,237.8,33.201103,131.274814
-1844626.11,72954.7307,1005.0,2000,-995.0,77.6,33.174692,131.2651
-1876616.381,50518.7913,619.0,2000,-1381.0,154.0,32.880022,131.021233
-1923148.5580000002,-34372.1091,1001.0,2000,-999.0,189.5,31.964119,130.818525
-1922024.0119999999,-33991.1447,967.0,2000,-1033.0,202.6,31.970778000000003,130.828053
-1926877.364,-39129.6992,598.0,2000,-1402.0,216.7,31.909544,130.796778
-1923460.582,-38655.5163,1032.0,2000,-968.0,298.4,31.923433000000003,130.827622
-1923908.642,-37897.4087,1028.0,2000,-972.0,252.4,31.929239000000003,130.821272
-1924647.678,-37817.3946,964.0,2000,-1036.0,233.4,31.927933000000003,130.814086
-1965954.257,-100071.349,292.0,2000,-1708.0,131.6,31.233108,130.602247
-1970766.128,-104690.8289,25.0,2000,-1975.0,176.4,31.176510999999998,130.570456
-821281.3397,569722.1759,569.0,2000,-1431.0,124.0,39.853558,140.760013
-817336.8224,582653.5651,1084.0,2000,-916.0,278.9,39.978858,140.783683
-812850.2335,566337.7675,670.0,2000,-1330.0,276.4,39.833057000000004,140.858887
