x,y,keido,ido,hyoukou
-795000,775000,140.7303654,41.78882297,1.9
-795000,780000,140.72224330000003,41.83496113,17.0
-795000,785000,140.714107,41.88109109,79.5
-795000,790000,140.70595649999998,41.92721286,537.0
-795000,795000,140.6977918,41.97332646,142.4
-795000,800000,140.6896128,42.01943189,212.1
-795000,805000,140.6814196,42.06552918,930.5
-795000,810000,140.673212,42.11161833,81.9
-795000,865000,140.58197130000002,42.61806586,158.0
-795000,870000,140.5735887,42.66405841,213.0
-795000,875000,140.5651912,42.710043,168.1
-795000,880000,140.5567789,42.75601963,282.0
-795000,885000,140.5483517,42.80198832,71.0
-795000,890000,140.5399095,42.84794908,231.0
-795000,895000,140.5314523,42.89390193,708.0
-795000,900000,140.52298009999998,42.93984688,362.0
-795000,905000,140.5144929,42.98578393,1.0
-795000,915000,140.4974729,43.07763443,120.0
-795000,920000,140.48894019999997,43.12354789,355.0
-795000,925000,140.4803923,43.16945352,352.0
-795000,930000,140.471829,43.21535132,834.0
-795000,935000,140.4632505,43.26124131,1121.0
-795000,940000,140.4546566,43.307123499999996,404.0
-790000,415000,141.334421,38.45064652,-1.2
-790000,420000,141.32727240000003,38.49741411,39.2
-790000,425000,141.3201122,38.54417254,198.0
-790000,430000,141.3129401,38.59092182,60.7
-790000,435000,141.3057563,38.63766196,121.4
-790000,440000,141.2985606,38.68439298,37.1
-790000,445000,141.2913531,38.73111489,7.5
-790000,450000,141.28413369999998,38.7778277,16.7
-790000,455000,141.2769024,38.82453144,175.9
-790000,460000,141.2696592,38.8712261,182.4
-790000,465000,141.262404,38.91791172,97.4
-790000,470000,141.2551368,38.96458829,140.5
-790000,475000,141.24785759999997,39.01125584,135.5
-790000,480000,141.2405663,39.05791438,431.0
-790000,485000,141.2332629,39.10456392,182.2
-790000,490000,141.22594740000002,39.15120448,98.2
-790000,495000,141.2186198,39.19783607,88.7
-790000,500000,141.21128000000002,39.2444587,167.4
-790000,505000,141.2039279,39.2910724,130.2
-790000,510000,141.19656369999998,39.33767716,226.0
-790000,515000,141.1891871,39.38427301,236.0
-790000,520000,141.1817983,39.43085996,85.6
-790000,525000,141.1743971,39.47743802,85.2
-790000,530000,141.16698359999998,39.52400720000001,93.9
-790000,535000,141.1595577,39.57056753,108.6
-790000,540000,141.1521194,39.61711902,111.4
-790000,545000,141.1446686,39.66366167,120.9
-790000,550000,141.1372053,39.710195500000005,126.3
-790000,555000,141.1297295,39.75672053,173.2
-790000,560000,141.1222412,39.80323677,265.8
-790000,565000,141.11474030000002,39.84974423,270.0
-790000,570000,141.1072268,39.89624293,247.4
-790000,575000,141.0997006,39.94273287,257.9
-790000,580000,141.0921618,39.98921408,347.0
-790000,585000,141.0846102,40.03568657,526.0
-790000,590000,141.077046,40.08215035,450.0
-790000,595000,141.0694689,40.12860543,448.1
-790000,600000,141.0618791,40.17505183,630.0
-790000,605000,141.0542764,40.22148957,606.0
-790000,610000,141.0466609,40.26791864,294.8
-790000,615000,141.0390324,40.31433908,452.0
-790000,620000,141.03139099999999,40.36075089,594.0
-790000,625000,141.02373669999997,40.40715408,439.0
-790000,630000,141.01606940000002,40.45354867,858.3
-790000,635000,141.008389,40.49993468,594.8
-790000,640000,141.0006956,40.54631211,503.8
-790000,645000,140.9929891,40.59268098,419.9
-790000,650000,140.98526940000002,40.639041299999995,657.0
-790000,655000,140.97753659999998,40.68539309,698.0
-790000,660000,140.96979059999998,40.73173636,609.0
-790000,665000,140.9620314,40.77807112,362.0
-790000,670000,140.9542589,40.82439739,508.4
-790000,675000,140.9464731,40.87071517,93.7
-790000,680000,140.938674,40.91702449,12.7
-790000,685000,140.9308615,40.96332536,140.6
-790000,710000,140.89159740000002,41.19470335,113.0
-790000,715000,140.8837041,41.24095377,468.0
-790000,720000,140.8757971,41.28719584,656.0
-790000,725000,140.8678764,41.33342955,560.0
-790000,730000,140.85994209999998,41.37965493,76.0
-790000,735000,140.85199409999998,41.42587199,9.8
-790000,775000,140.787912,41.79531049,35.5
-790000,780000,140.77983899999998,41.84145325,147.2
-790000,785000,140.7717519,41.88758782,412.9
-790000,790000,140.7636507,41.93371422,1036.0
-790000,795000,140.75553530000002,41.97983245,395.0
-790000,800000,140.74740580000002,42.02594253,131.7
-790000,805000,140.7392621,42.07204448,280.6
-790000,810000,140.7311041,42.1181383,33.3
-790000,865000,140.64041459999999,42.62463783,270.0
-790000,870000,140.6320826,42.67063517,366.0
-790000,875000,140.6237358,42.71662456,788.0
-790000,880000,140.6153743,42.762606,202.0
-790000,885000,140.6069979,42.80857951,144.0
-790000,890000,140.59860669999998,42.85454511,460.0
-790000,895000,140.5902006,42.9005028,803.0
-790000,900000,140.58177949999998,42.9464526,144.0
-790000,905000,140.5733435,42.99239452,9.0
-790000,910000,140.56489240000002,43.03832857,25.0
-790000,915000,140.5564263,43.08425477,351.0
-790000,920000,140.547945,43.13017313,587.0
-790000,925000,140.5394487,43.17608367,341.0
-790000,930000,140.53093710000002,43.22198638,658.0
-790000,935000,140.52241030000002,43.2678813,469.0
-790000,940000,140.5138682,43.31376843,123.0
-790000,945000,140.5053109,43.35964778,65.0
-785000,410000,141.39574030000003,38.4100081,125.1
-785000,415000,141.3886471,38.45678878,85.6
-785000,420000,141.3815423,38.5035603,280.9
-785000,425000,141.3744258,38.55032266,183.0
-785000,430000,141.3672976,38.59707587,118.8
-785000,435000,141.36015769999997,38.64381996,72.1
-785000,440000,141.353006,38.69055493,346.0
-785000,445000,141.3458426,38.73728079999999,233.0
-785000,450000,141.33866730000003,38.78399759,169.3
-785000,455000,141.3314802,38.8307053,196.5
-785000,460000,141.3242813,38.87740396,164.0
-785000,465000,141.3170704,38.92409357,136.0
-785000,470000,141.3098476,38.97077415,316.0
-785000,475000,141.30261289999999,39.01744571,147.1
-785000,480000,141.2953662,39.06410827,252.0
-785000,485000,141.2881074,39.11076185,356.0
-785000,490000,141.2808366,39.15740644,347.0
-785000,495000,141.27355369999998,39.20404208,228.0
-785000,500000,141.26625880000003,39.25066877,159.0
-785000,505000,141.2589516,39.29728653,180.0
-785000,510000,141.2516324,39.34389537,159.5
-785000,515000,141.2443009,39.3904953,156.9
-785000,520000,141.2369572,39.43708634,218.0
-785000,525000,141.2296012,39.4836685,226.0
-785000,530000,141.22223300000002,39.53024179999999,148.7
-785000,535000,141.21485239999998,39.57680625,184.7
-785000,540000,141.2074595,39.62336186,245.5
-785000,545000,141.20005419999998,39.66990865,222.1
-785000,550000,141.1926365,39.71644663,180.7
-785000,555000,141.1852064,39.76297581,226.1
-785000,560000,141.1777638,39.80949621,349.6
-785000,565000,141.1703086,39.85600784,200.1
-785000,570000,141.162841,39.90251072,231.1
-785000,575000,141.1553608,39.94900486,279.0
-785000,580000,141.1478679,39.99549027,358.0
-785000,585000,141.1403625,40.04196696,560.0
-785000,590000,141.1328444,40.08843496,666.0
-785000,595000,141.1253136,40.13489427,357.0
-785000,600000,141.11777,40.18134491,275.0
-785000,605000,141.11021369999997,40.22778688,329.0
-785000,610000,141.10264469999998,40.27422021,442.0
-785000,615000,141.0950628,40.32064491,166.8
-785000,620000,141.087468,40.36706099,193.0
-785000,625000,141.0798604,40.41346847,452.0
-785000,630000,141.0722398,40.45986735,396.0
-785000,635000,141.0646063,40.50625765,467.0
-785000,640000,141.05695980000002,40.55263939,318.8
-785000,645000,141.0493003,40.59901258,143.2
-785000,650000,141.04162769999996,40.64537723,342.0
-785000,655000,141.033942,40.69173336,585.0
-785000,660000,141.02624330000003,40.73808097,405.0
-785000,665000,141.0185313,40.78442009,296.0
-785000,670000,141.0108062,40.83075072,370.0
-785000,675000,141.0030679,40.87707288,316.7
-785000,680000,140.9953163,40.92338659,27.7
-785000,710000,140.9485267,41.20109195,48.0
-785000,715000,140.9406814,41.24734682,228.0
-785000,720000,140.93282250000001,41.29359335,136.0
-785000,725000,140.9249501,41.33983153,206.0
-785000,730000,140.9170642,41.38606139,346.0
-785000,735000,140.9091646,41.43228294,198.0
-785000,740000,140.9012513,41.47849619,26.0
-785000,775000,140.8454727,41.80175771,96.5
-785000,780000,140.8374488,41.84790505,365.0
-785000,785000,140.82941090000003,41.89404421,701.0
-785000,790000,140.821359,41.94017521,674.0
-785000,795000,140.81329309999998,41.98629805,435.0
-785000,800000,140.80521299999998,42.03241275,53.6
-785000,860000,140.70713930000002,42.58515895,5.1
-785000,865000,140.69887260000002,42.63116901,82.0
-785000,870000,140.69059119999997,42.67717112,341.0
-785000,875000,140.68229519999997,42.72316527,478.0
-785000,880000,140.6739845,42.7691515,122.0
-785000,885000,140.6656591,42.815129799999994,170.0
-785000,890000,140.6573189,42.8611002,820.0
-785000,895000,140.6489638,42.90706271,761.0
-785000,900000,140.6405939,42.95301733,269.0
-785000,905000,140.6322091,42.99896409,46.0
-785000,910000,140.6238094,43.04490299,215.0
-785000,915000,140.6153947,43.09083404,682.0
-785000,920000,140.606965,43.13675727,414.0
-785000,925000,140.59852019999997,43.18267268,354.0
-785000,930000,140.5900604,43.22858029,158.0
-785000,935000,140.5815854,43.27448011,40.0
-780000,400000,141.4639988,38.322511299999995,3.0
-780000,405000,141.4569724,38.36931424,31.1
-780000,410000,141.44993440000002,38.41610799,226.1
-780000,415000,141.44288490000002,38.46289256,25.4
-780000,420000,141.4358238,38.50966797,380.6
-780000,425000,141.4287511,38.55643423,7.0
-780000,430000,141.4216668,38.60319136,180.5
-780000,435000,141.4145709,38.64993937,127.7
-780000,440000,141.4074632,38.69667827,93.1
-780000,445000,141.4003439,38.74340808,216.3
-780000,450000,141.39321280000001,38.79012882,116.6
-780000,455000,141.3860699,38.83684049,281.9
-780000,460000,141.37891530000002,38.88354311,157.2
-780000,465000,141.3717488,38.93023669,113.0
-780000,470000,141.36457040000002,38.97692125,177.0
-780000,475000,141.3573802,39.02359681,183.4
-780000,480000,141.350178,39.07026337,195.0
-780000,485000,141.3429639,39.11692095,452.0
-780000,490000,141.3357379,39.16356956,275.0
-780000,495000,141.3284998,39.21020922,428.0
-780000,500000,141.3212497,39.25683995,349.0
-780000,505000,141.3139875,39.30346175,197.0
-780000,510000,141.3067133,39.35007463,325.6
-780000,515000,141.29942690000001,39.39667863,507.7
-780000,520000,141.2921283,39.44327373,260.0
-780000,525000,141.2848176,39.48985997,374.0
-780000,530000,141.2774947,39.53643736,577.0
-780000,535000,141.2701595,39.5830059,559.0
-780000,540000,141.26281200000003,39.62956561,362.0
-780000,545000,141.2554523,39.67611651,328.0
-780000,550000,141.2480802,39.72265861,476.9
-780000,555000,141.2406957,39.76919192,639.2
-780000,560000,141.2332988,39.81571646,462.8
-780000,565000,141.2258895,39.86223224,454.0
-780000,570000,141.2184677,39.90873928,327.8
-780000,575000,141.21103349999998,39.95523758,266.0
-780000,580000,141.2035867,40.00172716,367.0
-780000,585000,141.1961274,40.04820804,472.0
-780000,590000,141.18865549999998,40.09468023,639.0
-780000,595000,141.1811709,40.14114374,501.0
-780000,600000,141.1736737,40.18759859,236.8
-780000,605000,141.1661639,40.23404478,309.0
-780000,610000,141.15864130000003,40.28048234,336.0
-780000,615000,141.151106,40.32691128,97.5
-780000,620000,141.14355780000002,40.37333161,112.7
-780000,625000,141.1359969,40.41974334,241.0
-780000,630000,141.1284232,40.46614649,185.0
-780000,635000,141.1208365,40.51254106,269.0
-780000,640000,141.113237,40.55892709,211.0
-780000,645000,141.1056245,40.60530457,171.4
-780000,650000,141.097999,40.65167352,208.7
-780000,655000,141.0903605,40.69803396,154.1
-780000,660000,141.08270900000002,40.74438589,174.6
-780000,665000,141.07504450000002,40.79072934,99.3
-780000,670000,141.0673668,40.83706431,193.0
-780000,675000,141.0596759,40.88339082,99.3
-780000,710000,141.0054694,41.20744059,33.0
-780000,715000,140.99767219999998,41.25369989,148.0
-780000,720000,140.98986159999998,41.29995085,365.0
-780000,725000,140.9820375,41.34619348,392.0
-780000,730000,140.9741999,41.39242779,226.0
-780000,735000,140.9663487,41.43865381,452.0
-780000,740000,140.9584839,41.48487153,140.0
-780000,770000,140.9110082,41.76200456,181.1
-780000,775000,140.90304730000003,41.80816463,180.4
-780000,780000,140.8950726,41.85431652,296.0
-780000,785000,140.88708400000002,41.90046025,546.0
-780000,790000,140.87908149999998,41.94659581,786.0
-780000,795000,140.8710649,41.99272323,112.6
-780000,850000,140.78195,42.49959115,-0.1
-780000,855000,140.7737629,42.54562187,20.1
-780000,860000,140.7655613,42.59164461,491.0
-780000,865000,140.75734519999997,42.6376594,220.0
-780000,870000,140.7491145,42.68366623,213.0
-780000,875000,140.7408693,42.72966513,353.0
-780000,880000,140.7326095,42.77565611,254.0
-780000,885000,140.724335,42.82163918,218.0
-780000,890000,140.71604580000002,42.86761436,301.0
-780000,895000,140.7077419,42.91358165,281.0
-780000,900000,140.69942319999998,42.95954107,132.0
-780000,905000,140.6910897,43.00549263,107.0
-780000,910000,140.6827414,43.05143635,316.0
-780000,915000,140.67437819999998,43.09737223,275.0
-780000,920000,140.666,43.1433003,241.0
-780000,925000,140.65760690000002,43.18922056,621.0
-780000,930000,140.64919880000002,43.23513303,227.0
-780000,935000,140.6407756,43.28103772,8.0
-775000,400000,141.51811730000003,38.328565000000005,84.5
-775000,420000,141.490117,38.51573712,19.3
-775000,430000,141.4760477,38.60926828,47.8
-775000,440000,141.4619321,38.702763,96.9
-775000,445000,141.4548569,38.74949673,287.2
-775000,450000,141.44777,38.79622138,119.3
-775000,455000,141.4406714,38.84293699,276.7
-775000,460000,141.4335611,38.88964355,309.1
-775000,465000,141.426439,38.93634108,176.0
-775000,470000,141.4193051,38.9830296,430.0
-775000,475000,141.4121594,39.02970912,177.9
-775000,480000,141.4050019,39.07637966,361.0
-775000,485000,141.3978325,39.12304122,549.0
-775000,490000,141.39065119999998,39.16969382,646.0
-775000,495000,141.38345790000002,39.21633749,733.0
-775000,500000,141.37625269999998,39.26297222,406.0
-775000,505000,141.3690355,39.30959804,234.3
-775000,510000,141.3618063,39.35621495,313.8
-775000,515000,141.35456499999998,39.40282298,390.0
-775000,520000,141.34731169999998,39.44942213,287.2
-775000,525000,141.3400462,39.49601242,287.0
-775000,530000,141.3327686,39.54259386,341.1
-775000,535000,141.3254788,39.58916648,487.9
-775000,540000,141.3181768,39.63573027,644.7
-775000,545000,141.3108626,39.68228525,574.0
-775000,550000,141.3035362,39.72883145,676.0
-775000,555000,141.2961974,39.77536887,686.0
-775000,560000,141.28884630000002,39.82189752,743.1
-775000,565000,141.28148290000001,39.86841742,567.0
-775000,570000,141.27410700000001,39.91492859,488.0
-775000,575000,141.2667188,39.96143103,487.0
-775000,580000,141.25931809999997,40.00792476,395.0
-775000,585000,141.2519049,40.0544098,426.0
-775000,590000,141.2444792,40.10088616,416.0
-775000,595000,141.2370409,40.14735384,422.0
-775000,600000,141.2295901,40.19381287,377.5
-775000,605000,141.2221267,40.24026326,169.9
-775000,610000,141.2146507,40.28670503,265.0
-775000,615000,141.2071619,40.33313818,158.0
-775000,620000,141.1996605,40.37956272,104.7
-775000,625000,141.19214630000002,40.42597868,177.0
-775000,630000,141.1846194,40.47238607,114.0
-775000,635000,141.17707969999998,40.5187849,176.0
-775000,640000,141.16952709999998,40.56517518,126.0
-775000,645000,141.16196169999998,40.61155693,82.1
-775000,650000,141.1543834,40.65793016,59.3
-775000,655000,141.1467921,40.70429488,50.2
-775000,660000,141.1391879,40.75065111,41.5
-775000,665000,141.1315707,40.79699886,107.0
-775000,670000,141.1239404,40.84333815,56.0
-775000,710000,141.0624255,41.21374927,50.0
-775000,715000,141.0546765,41.26001297,188.0
-775000,720000,141.04691409999998,41.30626834,419.0
-775000,725000,141.03913830000002,41.35251538,166.0
-775000,730000,141.0313491,41.39875412,98.0
-775000,735000,141.02354640000001,41.44498457,390.0
-775000,765000,140.9764455,41.72219388,129.3
-775000,770000,140.9685475,41.76836665,262.0
-775000,775000,140.9606358,41.81453124,95.0
-775000,780000,140.9527103,41.86068766,305.0
-775000,785000,140.944771,41.90683591,326.0
-775000,850000,140.8402855,42.50602666,75.3
-775000,855000,140.8321488,42.55206206,420.9
-775000,860000,140.8239978,42.59808949,82.0
-775000,865000,140.8158323,42.64410897,177.0
-775000,870000,140.8076524,42.69012051,244.0
-775000,875000,140.79945800000002,42.73612413,210.0
-775000,880000,140.7912491,42.78211983,275.0
-775000,885000,140.7830256,42.82810764,994.0
-775000,890000,140.7747875,42.87408756,213.0
-775000,895000,140.76653480000002,42.92005961,210.0
-775000,900000,140.75826730000003,42.966023799999995,260.0
-775000,905000,140.7499852,43.01198014,479.0
-775000,910000,140.74168830000002,43.05792864,158.0
-775000,915000,140.73337659999999,43.10386933,108.0
-775000,920000,140.72505,43.1498022,204.0
-775000,925000,140.71670859999998,43.19572729,350.0
-775000,930000,140.70835219999998,43.24164458,13.0
-770000,420000,141.5444216,38.52176774,26.8
-770000,440000,141.5164127,38.7088091,38.8
-770000,445000,141.50938159999998,38.75554672,75.1
-770000,450000,141.50233889999998,38.80227528,95.4
-770000,455000,141.4952846,38.84899479,328.0
-770000,460000,141.4882186,38.89570527,148.0
-770000,465000,141.48114099999998,38.94240672,363.1
-770000,470000,141.4740516,38.98909918,507.0
-770000,475000,141.4669505,39.03578264,330.0
-770000,480000,141.4598376,39.08245713,454.0
-770000,485000,141.4527129,39.12912265,509.0
-770000,490000,141.4455764,39.17577922,642.0
-770000,495000,141.43842800000002,39.22242686,412.0
-770000,500000,141.43126769999998,39.26906558,421.9
-770000,505000,141.42409550000002,39.31569539,396.0
-770000,510000,141.4169114,39.362316299999996,325.0
-770000,515000,141.40971519999997,39.40892834,774.0
-770000,520000,141.4025071,39.45553151,575.0
-770000,525000,141.3952869,39.50212583,496.0
-770000,530000,141.38805469999997,39.54871131,682.4
-770000,535000,141.3808104,39.59528797,762.1
-770000,540000,141.37355390000002,39.64185581,728.0
-770000,545000,141.36628530000002,39.68841486,770.0
-770000,550000,141.3590045,39.73496513,750.0
-770000,555000,141.3517114,39.78150663,860.0
-770000,560000,141.3444061,39.82803937,717.8
-770000,565000,141.3370886,39.87456337,503.0
-770000,570000,141.32975869999999,39.92107864,529.0
-770000,575000,141.3224165,39.9675852,568.0
-770000,580000,141.3150619,40.01408306,617.0
-770000,585000,141.3076949,40.06057223,556.0
-770000,590000,141.30031540000002,40.10705272,440.0
-770000,595000,141.2929235,40.15352456,284.0
-770000,600000,141.2855191,40.19998775,275.6
-770000,605000,141.27810219999998,40.24644231,287.4
-770000,610000,141.2706727,40.29288825,105.7
-770000,615000,141.26323059999999,40.33932559,78.9
-770000,620000,141.2557759,40.38575433,62.9
-770000,625000,141.2483085,40.4321745,188.0
-770000,630000,141.2408284,40.4785861,154.0
-770000,635000,141.2333357,40.52498915,173.0
-770000,640000,141.2258301,40.57138366,74.9
-770000,645000,141.2183118,40.61776965,71.6
-770000,650000,141.2107806,40.66414713,20.6
-770000,655000,141.2032366,40.71051611,26.0
-770000,660000,141.19567969999997,40.75687661,25.6
-770000,665000,141.18810990000003,40.80322864,66.0
-770000,670000,141.1805272,40.84957221,71.0
-770000,675000,141.1729314,40.89590734,14.4
-770000,710000,141.1193949,41.22001798,4.5
-770000,715000,141.1116941,41.26628604,314.0
-770000,720000,141.10398,41.31254579,321.0
-770000,725000,141.09625259999999,41.35879723,206.0
-770000,730000,141.0885118,41.40504037,356.0
-770000,735000,141.0807576,41.45127523,187.0
-770000,765000,141.0339495,41.72851119,4.1
-770000,770000,141.0261006,41.77468845,203.0
-770000,775000,141.01823810000002,41.82085752,206.0
-770000,780000,141.0103619,41.86701844,75.0
-770000,835000,140.9228084,42.37425347,33.2
-770000,840000,140.9147649,42.42031745,32.5
-770000,845000,140.9067072,42.46637343,106.9
-770000,850000,140.89863530000002,42.51242144,163.6
-770000,855000,140.89054919999998,42.55846148,65.7
-770000,860000,140.8824487,42.60449357,82.0
-770000,865000,140.8743339,42.65051772,199.0
-770000,870000,140.86620480000002,42.69653393,296.0
-770000,875000,140.8580613,42.74254224,315.0
-770000,880000,140.8499033,42.78854264,321.0
-770000,885000,140.84173080000002,42.83453516,632.0
-770000,890000,140.8335438,42.880519799999995,210.0
-770000,895000,140.82534230000002,42.92649657,363.0
-770000,900000,140.8171262,42.972465500000006,500.0
-770000,905000,140.8088954,43.01842659,260.0
-770000,910000,140.8006499,43.06437986,391.0
-770000,915000,140.7923898,43.11032531,673.0
-770000,920000,140.7841149,43.15626297,7.0
-770000,925000,140.77582519999999,43.20219284,5.1
-765000,455000,141.54990949999998,38.85501388,176.9
-765000,460000,141.54288789999998,38.90172826,33.9
-765000,465000,141.5358547,38.94843362,146.2
-765000,470000,141.52880980000003,38.99512998,479.7
-765000,475000,141.5217533,39.04181736,105.3
-765000,480000,141.5146851,39.08849577,373.8
-765000,485000,141.5076051,39.13516523,635.7
-765000,490000,141.50051340000002,39.18182575,666.0
-765000,495000,141.49340990000002,39.22847734,763.0
-765000,500000,141.4862946,39.27512001,596.7
-765000,505000,141.47916750000002,39.32175379,241.4
-765000,510000,141.4720284,39.36837869,494.0
-765000,515000,141.4648775,39.41499471,546.0
-765000,520000,141.4577146,39.46160188,741.0
-765000,525000,141.45053969999998,39.508200200000005,1170.0
-765000,530000,141.4433529,39.55478969,1268.4
-765000,535000,141.43615400000002,39.60137037,1023.0
-765000,540000,141.4289431,39.64794224,783.0
-765000,545000,141.4217201,39.69450533,1029.0
-765000,550000,141.414485,39.74105964,984.0
-765000,555000,141.4072377,39.78760519,829.0
-765000,560000,141.39997830000001,39.834142,654.5
-765000,565000,141.3927066,39.88067007,709.0
-765000,570000,141.3854227,39.92718943,850.0
-765000,575000,141.37812659999997,39.97370007,668.0
-765000,580000,141.37081809999998,40.02020203,766.0
-765000,585000,141.36349730000003,40.06669531,685.0
-765000,590000,141.3561642,40.11317992,481.9
-765000,595000,141.3488186,40.15965589,206.8
-765000,600000,141.34146069999997,40.20612321,385.0
-765000,605000,141.33409019999996,40.25258191,222.0
-765000,610000,141.3267073,40.29903201,180.0
-765000,615000,141.3193119,40.3454735,319.0
-765000,620000,141.3119039,40.39190642,452.0
-765000,625000,141.3044834,40.43833076,111.7
-765000,630000,141.29705019999997,40.48474655,115.1
-765000,635000,141.2896044,40.53115379999999,63.1
-765000,640000,141.2821459,40.57755252,48.3
-765000,645000,141.2746747,40.62394273,70.3
-765000,650000,141.2671907,40.67032443,48.0
-765000,655000,141.259694,40.71669765,21.7
-765000,660000,141.2521845,40.76306239,-1.5
-765000,665000,141.2446621,40.80941867,34.1
-765000,670000,141.23712690000002,40.8557665,74.1
-765000,675000,141.2295787,40.9021059,80.0
-765000,680000,141.22201769999998,40.94843688,27.3
-765000,720000,141.16105919999998,41.31878321,111.2
-765000,725000,141.1533802,41.36503901,60.1
-765000,730000,141.14568789999998,41.41128652,76.8
-765000,770000,141.08366740000002,41.78096993,152.8
-765000,775000,141.0758541,41.82714347,161.0
-765000,780000,141.0680271,41.87330885,164.0
-765000,830000,140.98900049999997,42.33451713,2.4
-765000,835000,140.9810214,42.380593700000006,139.7
-765000,840000,140.9730281,42.42666227,535.1
-765000,845000,140.96502080000002,42.47272285,471.7
-765000,850000,140.9569994,42.51877547,401.5
-765000,855000,140.9489638,42.56482013,308.1
-765000,860000,140.940914,42.61085684,399.5
-765000,865000,140.9328499,42.65688563,612.0
-765000,870000,140.9247716,42.7029065,734.0
-765000,875000,140.91667890000002,42.74891946,359.0
-765000,880000,140.9085719,42.79492453,333.0
-765000,885000,140.90045049999998,42.84092173,238.2
-765000,890000,140.8923147,42.88691106,262.2
-765000,895000,140.8841644,42.93289253,486.0
-765000,900000,140.8759996,42.97886617,560.0
-765000,905000,140.86782030000003,43.02483198,205.0
-765000,910000,140.8596263,43.07078998,396.0
-765000,915000,140.8514178,43.11674018,339.0
-765000,920000,140.8431945,43.16268259,128.8
-760000,460000,141.59756869999998,38.9077125,79.9
-760000,465000,141.59058000000002,38.95442174,239.7
-760000,470000,141.58357969999997,39.00112199,213.8
-760000,475000,141.57656780000002,39.04781327,408.5
-760000,480000,141.56954430000002,39.09449558,432.4
-760000,485000,141.5625091,39.14116895,243.6
-760000,490000,141.55546230000002,39.18783339,172.0
-760000,495000,141.54840369999997,39.234488899999995,471.0
-760000,500000,141.5413334,39.28113552,393.0
-760000,505000,141.5342513,39.32777324,267.8
-760000,510000,141.5271574,39.37440209,513.5
-760000,515000,141.5200516,39.42102207,423.0
-760000,520000,141.512934,39.46763321,541.0
-760000,525000,141.50580449999998,39.51423551,891.0
-760000,530000,141.49866310000002,39.56082899,1687.2
-760000,535000,141.49150980000002,39.60741366,705.0
-760000,540000,141.48434440000003,39.65398954,995.0
-760000,545000,141.47716709999997,39.70055664,1181.0
-760000,550000,141.4699777,39.74711498,743.0
-760000,555000,141.46277619999998,39.79366456,910.0
-760000,560000,141.45556259999998,39.8402054,815.0
-760000,565000,141.4483369,39.88673752,958.0
-760000,570000,141.441099,39.93326093,726.0
-760000,575000,141.433849,39.97977565,807.0
-760000,580000,141.42658669999997,40.02628168,559.0
-760000,585000,141.4193121,40.07277904,412.0
-760000,590000,141.4120253,40.11926774,648.0
-760000,595000,141.4047261,40.16574781,620.0
-760000,600000,141.3974146,40.21221924,527.0
-760000,605000,141.3900908,40.25868206,528.0
-760000,610000,141.3827545,40.30513628,231.0
-760000,615000,141.3754058,40.35158191,160.0
-760000,620000,141.3680446,40.39801897,129.0
-760000,625000,141.3606709,40.44444747,63.1
-760000,630000,141.3532846,40.49086743,63.1
-760000,635000,141.3458858,40.53727884,53.2
-760000,640000,141.3384744,40.58368175,45.5
-760000,645000,141.33105030000002,40.63007614,61.0
-760000,650000,141.3236136,40.67646204,37.6
-760000,655000,141.3161642,40.72283947,1.0
-760000,660000,141.3087021,40.76920843,34.6
-760000,665000,141.3012272,40.81556893,0.0
-760000,670000,141.29373950000002,40.861921,11.2
-760000,675000,141.286239,40.90826465,34.5
-760000,680000,141.2787256,40.95459988,68.0
-760000,685000,141.2711994,41.00092672,71.0
-760000,690000,141.2636602,41.04724517,45.0
-760000,695000,141.256108,41.09355525,16.0
-760000,715000,141.22576909999998,41.27871214,4.0
-760000,720000,141.2181517,41.32498057,31.0
-760000,725000,141.2105211,41.37124071,11.7
-760000,770000,141.1412478,41.78721109,25.0
-760000,775000,141.13348369999997,41.83338906,9.7
-760000,835000,141.03924840000002,42.38689325,165.8
-760000,840000,141.0313055,42.43296638,662.7
-760000,845000,141.0233486,42.47903153,251.1
-760000,850000,141.0153776,42.52508873,588.6
-760000,855000,141.0073926,42.57113798,311.6
-760000,860000,140.9993935,42.61717929,642.0
-760000,865000,140.99138019999998,42.66321269,669.0
-760000,870000,140.98335269999998,42.70923818,508.0
-760000,875000,140.975311,42.75525577,326.0
-760000,880000,140.967255,42.80126549,294.0
-760000,885000,140.95918469999998,42.84726733,372.0
-760000,890000,140.9511001,42.89326132,482.0
-760000,895000,140.943001,42.93924747,869.0
-760000,900000,140.9348876,42.98522579,631.0
-760000,905000,140.9267597,43.03119629,753.0
-760000,910000,140.91861730000002,43.077159,391.0
-760000,915000,140.9104604,43.12311391,538.0
-760000,920000,140.9022889,43.16906104,416.5
-755000,455000,141.6591939,38.86693592,15.4
-755000,470000,141.6383612,39.00707521,1.1
-755000,475000,141.631394,39.05377035,375.4
-755000,480000,141.6244152,39.10045654,650.7
-755000,485000,141.6174248,39.1471338,216.1
-755000,490000,141.6104229,39.19380213,260.0
-755000,495000,141.6034092,39.24046155,478.0
-755000,500000,141.5963839,39.28711208,381.6
-755000,505000,141.5893469,39.33375372,357.9
-755000,510000,141.5822982,39.3803865,494.6
-755000,515000,141.57523769999997,39.42701042,712.0
-755000,520000,141.5681654,39.4736255,824.0
-755000,525000,141.5610813,39.52023176,1119.5
-755000,530000,141.55398530000002,39.5668292,1060.5
